film,main_char,gender,lines_ratio,sentiment_score,main_network_ratio,main_intxn_ratio
Water for Elephants (film),JACOB,0.0,0.3200859291084855,0.03607647058823529,0.04477611940298507,0.5329218106995884
Water for Elephants (film),AUGUST,1.0,0.1836734693877551,0.04370983397190294,0.08108108108108109,0.7066115702479339
Water for Elephants (film),MARLENA,1.0,0.11815252416756176,0.07021829268292683,0.1875,0.8641975308641975
Very Bad Things,FISHER,1.0,0.23380035026269702,0.010626800670016754,0.15625,0.7846153846153846
Very Bad Things,BOYD,0.0,0.19089316987740806,-0.0038277464788732353,0.13157894736842105,0.7168367346938775
Very Bad Things,LIZ,1.0,0.1234676007005254,0.01178370607028753,0.2631578947368421,0.8297101449275363
Very Bad Things,ADAM,0.0,0.11120840630472854,-0.05468934169278996,0.2,0.768
Very Bad Things,MICHAEL,0.0,0.09019264448336252,-0.024586363636363663,0.2631578947368421,0.8282828282828283
Psycho (1960 film),SAM,0.0,0.2054794520547945,0.0048054441260745,0.21739130434782608,0.8157894736842105
Psycho (1960 film),NORMAN,0.0,0.1444582814445828,0.00018594202898550608,0.38461538461538464,0.95
Psycho (1960 film),LILA,1.0,0.1357409713574097,-0.012625142857142856,0.3333333333333333,0.7616822429906542
Psycho (1960 film),MARY,1.0,0.12204234122042341,0.022873101265822798,0.3125,0.6597938144329897
Psycho (1960 film),ARBOGAST,0.0,0.06724782067247821,0.01169513274336283,0.8333333333333334,0.9693877551020408
You Can Count on Me,SAMMY,0.0,0.33259668508287293,0.024327740492170038,0.15789473684210525,0.5485074626865671
You Can Count on Me,TERRY,0.0,0.29613259668508285,0.02403333333333331,0.16666666666666666,0.7573839662447257
You Can Count on Me,RUDY,1.0,0.10828729281767956,0.00907005347593583,0.5,0.9627659574468085
Donnie Brasco (film),DONNIE,0.0,0.21925925925925926,-0.0012461333333333284,0.039473684210526314,0.5679442508710801
Donnie Brasco (film),LEFTY,0.0,0.17185185185185184,-0.0007057692307692333,0.03614457831325301,0.5162790697674419
Donnie Brasco (film),MAGGIE,1.0,0.07037037037037037,0.024461071428571436,0.08823529411764706,0.5652173913043478
The Incredibles,BOB,0.0,0.2761714855433699,0.0,0.058823529411764705,0.3514056224899598
The Incredibles,HELEN,1.0,0.20438683948155534,0.0,0.09090909090909091,0.4654255319148936
The Parent Trap (1998 film),ELIZABETH,1.0,0.2311046511627907,0.05184862914862916,0.09090909090909091,0.624390243902439
The Parent Trap (1998 film),NICK,0.0,0.22819767441860464,0.06716511627906972,0.11428571428571428,0.780373831775701
The Parent Trap (1998 film),MEREDITH,0.0,0.1119186046511628,0.0657689024390244,0.12903225806451613,0.6186440677966102
The Parent Trap (1998 film),CHESSY,1.0,0.0755813953488372,0.082684496124031,0.2857142857142857,0.6206896551724138
Friday the 13th: The Final Chapter,TRICIA,1.0,0.17771084337349397,-0.07544111111111111,0.2727272727272727,0.7701149425287356
Friday the 13th: The Final Chapter,JIMMIE,0.0,0.10240963855421686,0.03241836734693877,0.46153846153846156,0.8225806451612904
Friday the 13th: The Final Chapter,TOMMY,0.0,0.09939759036144578,-0.02754545454545454,0.375,0.6851851851851852
Friday the 13th: The Final Chapter,TED,0.0,0.08734939759036145,0.08249782608695652,0.42857142857142855,0.6956521739130435
Friday the 13th: The Final Chapter,ROB,0.0,0.06927710843373494,-0.09808437499999999,0.6,0.875
Friday the 13th: The Final Chapter,TINA,1.0,0.06325301204819277,0.10746000000000001,0.6,0.7
Glengarry Glen Ross (film),ROMA,1.0,0.21589793915603533,-0.006048819875776404,0.4166666666666667,0.6474820143884892
Glengarry Glen Ross (film),AARONOW,,0.18842001962708538,-0.014081720430107525,0.625,0.9713541666666666
Glengarry Glen Ross (film),LEVENE,0.0,0.18253189401373895,0.0042092171717171825,0.5555555555555556,0.943502824858757
Glengarry Glen Ross (film),MOSS,0.0,0.1589793915603533,-0.02013453724604966,0.625,0.984375
Glengarry Glen Ross (film),WILLIAMSON,0.0,0.14327772325809618,0.018510810810810817,0.7142857142857143,0.958904109589041
Flash Gordon (film),FLASH,1.0,0.14759036144578314,0.02166754098360656,0.125,0.6397849462365591
Flash Gordon (film),DALE,0.0,0.09036144578313253,-0.017431868131868138,0.17647058823529413,0.6403508771929824
Flash Gordon (film),ZARKOV,0.0,0.08734939759036145,0.027266666666666668,0.1935483870967742,0.5648148148148148
Flash Gordon (film),AURA,1.0,0.08433734939759036,0.02733069767441861,0.24,0.7755102040816326
Flash Gordon (film),MING,1.0,0.061746987951807226,-0.016756603773584906,0.21428571428571427,0.3717948717948718
Flash Gordon (film),BARIN,1.0,0.05572289156626506,-0.037994067796610166,0.1935483870967742,0.4444444444444444
American History X,DEREK,0.0,0.22555555555555556,-0.04701666666666667,0.08333333333333333,0.24860335195530725
American History X,DANNY,1.0,0.17555555555555555,-0.0060624999999999984,0.10714285714285714,0.4222222222222222
American History X,SETH,0.0,0.08888888888888889,-0.10919642857142856,0.15,0.49324324324324326
The Princess Bride (film),INIGO,1.0,0.15176908752327747,0.010431935483870978,0.17391304347826086,0.5735294117647058
The Princess Bride (film),WESTLEY,0.0,0.09031657355679702,0.010307826086956535,0.23529411764705882,0.6907894736842105
The Princess Bride (film),BUTTERCUP,1.0,0.08845437616387337,-0.029178881987577638,0.21052631578947367,0.7098765432098766
The Princess Bride (film),FEZZIK,0.0,0.07076350093109869,0.015866666666666668,0.24242424242424243,0.7424242424242424
The Princess Bride (film),MAN IN BLACK,0.0,0.07076350093109869,0.03360820512820515,0.5,0.9027777777777778
The Princess Bride (film),VIZZINI,1.0,0.06797020484171322,-0.04638688524590163,0.32,0.711864406779661
The Princess Bride (film),HUMPERDINCK,1.0,0.05865921787709497,-0.03742590673575129,0.24242424242424243,0.44339622641509435
The Princess Bride (film),GRANDFATHER,0.0,0.04655493482309125,0.052438095238095235,0.27586206896551724,0.17708333333333334
The Last of the Mohicans (1992 film),HAWKEYE,0.0,0.14955134596211367,-0.02966886597938143,0.07042253521126761,0.5071942446043165
The Last of the Mohicans (1992 film),HEYWARD,0.0,0.12163509471585245,-0.02733205574912891,0.09803921568627451,0.5796460176991151
The Last of the Mohicans (1992 film),CORA,1.0,0.09471585244267199,0.0008036290322580621,0.13157894736842105,0.7176470588235294
The Last of the Mohicans (1992 film),MUNRO,0.0,0.05682951146560319,-0.015950299401197604,0.2631578947368421,0.5729166666666666
The Last of the Mohicans (1992 film),MAGUA,1.0,0.05084745762711865,0.0005668393782383387,0.13513513513513514,0.35714285714285715
What About Bob,BOB,0.0,0.30073952341824156,0.036598537477148016,0.03508771929824561,0.44912280701754387
What About Bob,MARVIN,1.0,0.27608874281018897,0.017756444444444453,0.038461538461538464,0.423841059602649
The Perks of Being a Wallflower (film),CHARLIE,1.0,0.3582474226804124,0.07339227513227502,0.0967741935483871,0.501187648456057
The Perks of Being a Wallflower (film),PATRICK,0.0,0.15206185567010308,0.06291937984496125,0.15,0.6650485436893204
The Perks of Being a Wallflower (film),SAM,0.0,0.14175257731958762,0.10225050505050505,0.2727272727272727,0.8829787234042553
Stolen Summer,PETE,0.0,0.323943661971831,0.055901503759398445,0.21052631578947367,0.7109375
Stolen Summer,JOE,0.0,0.18309859154929578,0.046111240310077524,0.25,0.53125
Stolen Summer,RABBI,0.0,0.13867822318526543,0.09926285097192215,0.25,0.7702702702702703
Stolen Summer,DANNY,1.0,0.10509209100758396,0.036860337552742616,0.5714285714285714,0.9550561797752809
The Grifters (film),ROY,1.0,0.3195121951219512,0.030286966046002204,0.1111111111111111,0.7121212121212122
The Grifters (film),LILLY,1.0,0.1926829268292683,-0.012508860759493675,0.25,0.647887323943662
The Grifters (film),MYRA,1.0,0.17926829268292682,0.037335815602836886,0.23076923076923078,0.6869918699186992
Hanna (film),HANNA,0.0,0.23381294964028776,0.00413613989637306,0.10810810810810811,0.5718475073313783
Hanna (film),MARISSA,1.0,0.15947242206235013,-0.04315738831615117,0.125,0.297029702970297
Hanna (film),ERIK,0.0,0.11270983213429256,-0.007107648725212463,0.3333333333333333,0.823076923076923
Hanna (film),SOPHIE,1.0,0.09592326139088729,0.041895708154506425,0.26666666666666666,0.5492957746478874
Kate & Leopold,KATE,1.0,0.32270531400966185,0.039069479353680395,0.1111111111111111,0.789568345323741
Kate & Leopold,LEOPOLD,1.0,0.3169082125603865,0.04963842841765337,0.08823529411764706,0.7859649122807018
Kate & Leopold,CHARLIE,1.0,0.13816425120772946,0.05201755952380953,0.1875,0.9060150375939849
Inventing the Abbotts,DOUG,0.0,0.33613445378151263,0.011246300000000008,0.12903225806451613,0.8414634146341463
Inventing the Abbotts,JACEY,0.0,0.1811391223155929,-0.003799820466786352,0.19047619047619047,0.5926966292134831
Inventing the Abbotts,PAMELA,1.0,0.17647058823529413,0.010649466950959493,0.2857142857142857,0.9479768786127167
Inventing the Abbotts,HELEN,1.0,0.10270774976657329,0.041931278538812775,0.21052631578947367,0.7864583333333334
2001: A Space Odyssey (film),BOWMAN,0.0,0.04139323573952549,0.046352631578947354,0.10526315789473684,0.7098765432098766
2001: A Space Odyssey (film),FLOYD,0.0,0.039878849066128215,0.12311688311688314,0.08695652173913043,0.0
2001: A Space Odyssey (film),POOLE,0.0,0.034326097930338216,0.05244140127388535,0.12121212121212122,0.7132352941176471
2001: A Space Odyssey (film),HAL,0.0,0.03230691569914185,0.03645661375661374,0.08695652173913043,0.578125
Tombstone (film),WYATT,0.0,0.269589552238806,0.017496255850234028,0.045454545454545456,0.150390625
Tombstone (film),DOC,0.0,0.10820895522388059,0.055709469696969716,0.058823529411764705,0.37745098039215685
Law Abiding Citizen,NICK,0.0,0.23009708737864076,-0.016735532994923842,0.018018018018018018,0.27802690582959644
Law Abiding Citizen,CLYDE,1.0,0.14466019417475728,-0.004575441696113066,0.02857142857142857,0.484375
All About Eve,MARGO,0.0,0.23500352858151025,0.041895910020449886,0.35294117647058826,0.7917981072555205
All About Eve,EVE,1.0,0.18136908962597037,0.07556085790884717,0.4,0.8825910931174089
All About Eve,KAREN,1.0,0.13126323218066338,0.03479107551487415,0.4,0.9083333333333333
All About Eve,BILL,0.0,0.11856033874382499,0.027358367346938778,0.46153846153846156,0.9660493827160493
All About Eve,ADDISON,0.0,0.10656316160903317,0.04322092511013217,0.42857142857142855,0.8442028985507246
All About Eve,LLOYD,1.0,0.08045165843330981,0.03135295950155765,0.46153846153846156,0.9324324324324325
12 (2003 film),ALLEN,0.0,0.22939068100358423,0.02291772151898735,0.11538461538461539,0.125
12 (2003 film),TONY,0.0,0.15949820788530467,0.022154263565891473,0.1,0.3950617283950617
12 (2003 film),MARIE-NOEL,,0.07885304659498207,-0.01994942528735632,0.3,0.7962962962962963
The Big White,PAUL,0.0,0.2037037037037037,0.01777516129032258,0.2413793103448276,0.7337278106508875
The Big White,TED,0.0,0.19212962962962962,0.008737394957983199,0.28,0.593939393939394
The Big White,GARY,0.0,0.08912037037037036,0.00400266666666667,0.4375,0.9078947368421053
The Big White,TIFFANY,1.0,0.08564814814814815,0.0474217391304348,0.5,0.9324324324324325
The Big White,MARGARET,1.0,0.0787037037037037,-0.06173510638297871,0.3888888888888889,0.8805970149253731
The Big White,JIMBO,1.0,0.06944444444444445,-0.020538749999999998,0.5384615384615384,0.8916666666666667
The Big White,RAYMOND,0.0,0.06712962962962964,-0.024596860986547085,0.4666666666666667,0.9051724137931034
How to Lose Friends & Alienate People (film),SIDNEY,1.0,0.4099009900990099,0.04999993169398898,0.02247191011235955,0.31981981981981983
How to Lose Friends & Alienate People (film),ALISON,1.0,0.1603960396039604,0.02704425887265135,0.07142857142857142,0.7319587628865979
The Thing from Another World,HENRY,0.0,0.29529130087789307,0.00696734539969835,0.10526315789473684,0.5267605633802817
The Thing from Another World,CARRINGTON,0.0,0.13248204309656825,0.008258434547908236,0.17391304347826086,0.5613496932515337
The Thing from Another World,SKEELY,,0.10454908220271349,0.02216582524271844,0.16,0.583969465648855
The Thing from Another World,NIKKI,1.0,0.09337589784517158,0.02964481865284974,0.2222222222222222,0.8956521739130435
On the Waterfront,TERRY,0.0,0.28205128205128205,0.042168225584594224,0.03125,0.38286713286713286
On the Waterfront,EDIE,1.0,0.14677276746242263,0.015438138138138144,0.0625,0.73
Antz,Z,0.0,0.30416068866571017,0.015821113445378156,0.05454545454545454,0.46060606060606063
Antz,BALA,0.0,0.15781922525107603,-0.025918399999999987,0.14285714285714285,0.7258064516129032
Antz,FORMICA,0.0,0.09612625538020086,-0.014549469964664313,0.13043478260869565,0.41228070175438597
Last Tango in Paris,JEANNE,1.0,0.3256513026052104,0.019109114927344788,0.058823529411764705,0.775
Last Tango in Paris,PAUL,0.0,0.3046092184368738,-0.006095200783545536,0.057692307692307696,0.6475770925110133
Last Tango in Paris,TOM,0.0,0.10120240480961924,0.04959335937500003,0.17647058823529413,0.875
Crime Spree,SAMI,0.0,0.14341463414634145,0.004471465295629823,0.3333333333333333,0.8255813953488372
Crime Spree,DANIEL,0.0,0.13951219512195123,-0.0231432,0.32,0.546875
Crime Spree,ZAMMITO,,0.09560975609756098,0.008959316770186344,0.32,0.1419753086419753
Crime Spree,MARCEL,1.0,0.05951219512195122,0.0023990196078431257,0.5714285714285714,0.7155172413793104
Crime Spree,RAYMOND,0.0,0.05853658536585366,0.009553201970443348,0.38095238095238093,0.6810344827586207
Crime Spree,JULIEN,1.0,0.054634146341463415,-0.02120641711229947,0.5,0.7777777777777778
Crime Spree,AGENT HADLEY,1.0,0.05365853658536585,-0.007639525691699604,0.4,0.69
Crime Spree,SOPHIE,1.0,0.04780487804878049,-0.014894160583941607,0.6666666666666666,0.9
Cliffhanger (film),GABE,0.0,0.1998158379373849,-0.008300330760749725,0.030534351145038167,0.39402173913043476
Cliffhanger (film),TRAVERS,1.0,0.09944751381215469,-0.00601720698254364,0.057971014492753624,0.28191489361702127
Cliffhanger (film),HAL,0.0,0.08379373848987108,-0.010174647887323938,0.07407407407407407,0.5679012345679012
Cliffhanger (film),MAGGIE,1.0,0.061694290976058934,0.009365158371040731,0.18181818181818182,0.6991869918699187
Scream 3,GALE,0.0,0.16578947368421051,-0.010228676470588232,0.21428571428571427,0.6822033898305084
Scream 3,SIDNEY,1.0,0.11842105263157894,-0.00803137254901961,0.15,0.5941176470588235
Scream 3,DEWEY,0.0,0.11710526315789474,-0.027480132450331124,0.2222222222222222,0.7891566265060241
Scream 3,DETECTIVE KINCAID,0.0,0.07894736842105263,-0.07040206896551723,0.35294117647058826,0.7931034482758621
Scream 3,VOICE,1.0,0.06842105263157895,-0.0020827586206896556,0.375,0.4489795918367347
Scream 3,JENNIFER,1.0,0.05263157894736842,-0.19696164383561637,0.35294117647058826,0.7236842105263158
Vertigo (film),SCOTTIE,1.0,0.46153846153846156,0.03844120603015075,0.03225806451612903,0.0
I Still Know What You Did Last Summer,JULIE,1.0,0.21355498721227623,-0.00016931506849314192,0.08333333333333333,0.5920245398773006
I Still Know What You Did Last Summer,KARLA,1.0,0.16112531969309463,0.044615161290322586,0.11764705882352941,0.6910569105691057
I Still Know What You Did Last Summer,TYRELL,1.0,0.12148337595907928,-0.022713207547169812,0.16,0.6494252873563219
I Still Know What You Did Last Summer,WILL,0.0,0.10741687979539642,0.027408673469387752,0.21052631578947367,0.7974683544303798
Platinum Blonde (film),STEW,1.0,0.32645739910313903,0.051645724907063116,0.01694915254237288,0.23353293413173654
Platinum Blonde (film),ANNE,1.0,0.11300448430493273,0.06917850241545896,0.05128205128205128,0.6446280991735537
Cellular (film),RYAN,0.0,0.271356783919598,-0.031862427745664716,0.022222222222222223,0.40765765765765766
Cellular (film),JESSICA,1.0,0.16180904522613065,-0.0023857677902621556,0.03333333333333333,0.6114864864864865
Basic Instinct,NICK,0.0,0.35585585585585583,0.010327855711422848,0.07142857142857142,0.4058219178082192
Basic Instinct,CATHERINE,1.0,0.23648648648648649,0.024967429340511445,0.1111111111111111,0.7645161290322581
The Fighter,MICKY,1.0,0.18862275449101795,0.023496697247706425,0.05063291139240506,0.6065573770491803
The Fighter,DICKY,1.0,0.18662674650698602,0.015850115473441114,0.03669724770642202,0.47435897435897434
The Fighter,ALICE,1.0,0.10379241516966067,0.030964630225080378,0.0625,0.5862068965517241
The Fighter,CHARLENE,1.0,0.10079840319361277,-0.008808171206225672,0.12121212121212122,0.7688172043010753
Hellraiser,LARRY,0.0,0.2073976221928666,0.007152255639097748,0.3125,0.7875
Hellraiser,JULIA,1.0,0.1955085865257596,-0.011690909090909085,0.3125,0.7846715328467153
Hellraiser,KIRSTY,1.0,0.13738441215323646,0.028260975609756104,0.35714285714285715,0.5612244897959183
Hellraiser,FRANK,0.0,0.12417437252311757,0.022931891891891893,0.3125,0.8701298701298701
Hellraiser,KRISTY,1.0,0.071334214002642,-0.001798666666666661,0.35714285714285715,0.3404255319148936
Planet of the Apes (2001 film),leo,0.0,0.16666666666666666,-0.026991784702549572,0.02857142857142857,0.11904761904761904
Planet of the Apes (2001 film),ari,0.0,0.0672782874617737,0.03691386138613861,0.05555555555555555,0.29069767441860467
The Getaway (1972 film),DOC,0.0,0.29333333333333333,0.016700862068965518,0.02857142857142857,0.5325581395348837
The Getaway (1972 film),CAROL,1.0,0.18666666666666668,0.03691886792452832,0.05,0.7896551724137931
Metro (1997 film),ROPER,0.0,0.3757115749525617,-0.01015947556615017,0.03389830508474576,0.28938906752411575
Metro (1997 film),MCCALL,0.0,0.1366223908918406,0.02677148437500002,0.06666666666666667,0.6976744186046512
Rebel Without a Cause,JIM,0.0,0.28961175236096537,0.024223699421965325,0.125,0.5207877461706784
Rebel Without a Cause,JUDY,1.0,0.11857292759706191,0.042081725888324865,0.21428571428571427,0.6284403669724771
Rebel Without a Cause,PLATO,0.0,0.11227701993704092,0.02246237113402063,0.21428571428571427,0.7554347826086957
Blue Valentine (film),DEAN,0.0,0.36142857142857143,0.027142393509127803,0.08333333333333333,0.757396449704142
Blue Valentine (film),CINDY,1.0,0.3457142857142857,0.02774577553593948,0.07407407407407407,0.6368159203980099
Ghost (1990 film),SAM,0.0,0.27218344965104685,-0.007865609756097557,0.11764705882352941,0.7665289256198347
Ghost (1990 film),ODA MAE,1.0,0.19641076769690927,-0.0065873737373737355,0.17391304347826086,0.6864406779661016
Ghost (1990 film),MOLLY,1.0,0.15952143569292124,-0.0037627560521415263,0.17391304347826086,0.8181818181818182
Ghost (1990 film),CARL,0.0,0.11964107676969092,-0.02613600746268655,0.3333333333333333,0.7789473684210526
Tron,FLYNN,0.0,0.14477766287487073,0.03087822580645162,0.058823529411764705,0.3155737704918033
Tron,TRON,0.0,0.06204756980351603,0.033764000000000016,0.1111111111111111,0.33620689655172414
Tron,MCP,1.0,0.050672182006204755,0.015149079754601228,0.16666666666666666,0.32558139534883723
Tron,SARK,1.0,0.047569803516028956,0.011511764705882353,0.10869565217391304,0.34210526315789475
Tron,ALAN,0.0,0.04653567735263702,0.06458434782608696,0.45454545454545453,0.40476190476190477
Pandorum,BOWER,0.0,0.3355834136933462,-0.04180384279475984,0.023809523809523808,0.3304498269896194
Pandorum,PAYTON,1.0,0.2034715525554484,-0.022819099378881977,0.03508771929824561,0.5026315789473684
Suspect Zero,MACKELWAY,,0.32921174652241114,-0.017128539325842695,0.13793103448275862,0.7162921348314607
Suspect Zero,O'RYAN,,0.2241112828438949,-0.019276923076923073,0.25,0.6573033707865169
Suspect Zero,FRAN,1.0,0.11282843894899536,0.011790697674418602,0.2857142857142857,0.8897058823529411
Suspect Zero,CHARLTON,0.0,0.09891808346213292,-0.020459504132231413,0.26666666666666666,0.8144329896907216
The Island (2005 film),LINCOLN,0.0,0.23387978142076501,0.0017658992805755442,0.04,0.11224489795918367
The Island (2005 film),MERRICK,0.0,0.09836065573770492,0.0053365079365079535,0.1111111111111111,0.29333333333333333
Grand Hotel (film),BARON,0.0,0.1573482428115016,0.029042286751361158,0.15625,0.723404255319149
Grand Hotel (film),PREYSING,1.0,0.11501597444089456,0.029719919517102608,0.19230769230769232,0.5681818181818182
Grand Hotel (film),GRUSINSKAYA,,0.11501597444089456,0.02966627906976744,0.2631578947368421,0.6018518518518519
Grand Hotel (film),KRINGELEIN,,0.1134185303514377,0.06003323124042874,0.14705882352941177,0.6106870229007634
Grand Hotel (film),FLAEMMCHEN,,0.1062300319488818,0.047184393063583796,0.23809523809523808,0.921875
Star Trek VI: The Undiscovered Country,Kirk,0.0,0.1849246231155779,-0.00481199324324324,0.024193548387096774,0.20414201183431951
Star Trek VI: The Undiscovered Country,Spock,0.0,0.1035175879396985,-0.0038965738758029956,0.04411764705882353,0.2717391304347826
Star Trek VI: The Undiscovered Country,McCoy,1.0,0.07135678391959799,0.022754000000000007,0.058823529411764705,0.3153846153846154
Heathers,VERONICA,1.0,0.3114754098360656,-0.0029475213675213678,0.045454545454545456,0.3898678414096916
Heathers,J.D.,0.0,0.1557377049180328,-0.014498219584569726,0.09523809523809523,0.7629310344827587
One Good Turn (1931 film),RUTH,1.0,0.2903225806451613,0.12608428571428576,0.6666666666666666,0.8313253012048193
One Good Turn (1931 film),EDDIE,1.0,0.15483870967741936,0.16165344827586203,1.0,0.9024390243902439
One Good Turn (1931 film),SAUL,0.0,0.13548387096774195,0.07063636363636364,0.8,0.7380952380952381
One Good Turn (1931 film),MARGE,1.0,0.11612903225806452,0.06862592592592592,1.0,0.9705882352941176
Three Men and a Baby,PETER,0.0,0.2880932556203164,-0.010514592933947757,0.07894736842105263,0.6046511627906976
Three Men and a Baby,MICHAEL,0.0,0.21815154038301415,0.010479040404040409,0.1111111111111111,0.7747933884297521
Three Men and a Baby,JACK,0.0,0.17901748542880933,0.024258641239570916,0.13636363636363635,0.5508474576271186
Working Girl,Tess,1.0,0.3526315789473684,0.09886497975708497,0.031914893617021274,0.42857142857142855
Working Girl,Jack,0.0,0.15789473684210525,0.056043824701195226,0.06,0.726027397260274
Working Girl,Katherine,1.0,0.11368421052631579,0.11413100436681221,0.08333333333333333,0.6796116504854369
The Day the Clown Cried,HELMUT,1.0,0.2692307692307692,0.030027652050919337,0.028985507246376812,0.23214285714285715
The Day the Clown Cried,KELTNER,0.0,0.09368836291913216,0.02979586206896551,0.07692307692307693,0.56875
Goodfellas,HENRY,0.0,0.32400932400932403,-0.004894406548431104,0.015151515151515152,0.20422535211267606
Goodfellas,KAREN,1.0,0.12237762237762238,0.009756041666666672,0.044444444444444446,0.5304878048780488
Hollow Man,LINDA,1.0,0.28798185941043086,-0.017293189964157695,0.125,0.6129707112970711
Hollow Man,MATT,0.0,0.1870748299319728,-0.014873581847649921,0.2,0.7169811320754716
Hollow Man,SEBASTIAN,0.0,0.17006802721088435,0.002478187919463097,0.14285714285714285,0.5958188153310104
Breakdown (film),JEFF,0.0,0.3389830508474576,-0.003858674463937621,0.05172413793103448,0.3793969849246231
Breakdown (film),RED,1.0,0.12385919165580182,-0.014159333333333338,0.1111111111111111,0.5142857142857142
Breakdown (film),AMY,1.0,0.10299869621903521,0.008093243243243243,0.125,0.7153846153846154
Ted (film),JOHN,0.0,0.31141868512110726,0.04127388465723606,0.0625,0.7072072072072072
Ted (film),TED,0.0,0.2179930795847751,0.03291763341067287,0.06818181818181818,0.6997742663656885
Ted (film),LORI,1.0,0.1513840830449827,0.04380148936170216,0.10344827586206896,0.7634730538922155
Juno (film),JUNO,1.0,0.3986095017381228,0.05700802315963598,0.07142857142857142,0.2847571189279732
Juno (film),MARK,0.0,0.1436848203939745,0.042852298850574726,0.2222222222222222,0.7264957264957265
Assassins (film),RATH,1.0,0.2789473684210526,-0.00437381818181818,0.07317073170731707,0.751937984496124
Assassins (film),ELECTRA,1.0,0.24912280701754386,-0.01577272727272727,0.08823529411764706,0.6915887850467289
Assassins (film),BAIN,0.0,0.15789473684210525,0.002004102564102568,0.06666666666666667,0.5522388059701493
Devil in a Blue Dress (film),EASY,1.0,0.38256410256410256,0.025973624017155094,0.014925373134328358,0.0
White Christmas (film),BOB,0.0,0.2459016393442623,0.06823869426751585,0.19230769230769232,0.7771428571428571
White Christmas (film),PHIL,0.0,0.1721311475409836,0.041616702355460396,0.1724137931034483,0.7644628099173554
White Christmas (film),BETTY,1.0,0.1284153005464481,0.05371079136690649,0.38461538461538464,0.8901098901098901
White Christmas (film),WAVERLY,1.0,0.09289617486338798,0.06510771704180066,0.3333333333333333,0.7380952380952381
White Christmas (film),JUDY,1.0,0.08196721311475409,0.06514038461538461,0.5,0.896551724137931
Cruel Intentions,SEBASTIAN,0.0,0.358974358974359,0.03630156393744252,0.13636363636363635,0.6462686567164179
Cruel Intentions,KATHRYN,1.0,0.20512820512820512,0.02279028213166143,0.25,0.6263157894736842
Cruel Intentions,ANNETTE,0.0,0.1476923076923077,0.024790882352941173,0.42857142857142855,0.8784722222222222
Fright Night (2011 film),CHARLIE,1.0,0.33440860215053764,-0.019391313559322,0.04,0.44095940959409596
Fright Night (2011 film),AMY,1.0,0.12795698924731183,-0.0008737931034482761,0.075,0.6409090909090909
Fright Night (2011 film),PETER,0.0,0.1010752688172043,-0.061466964285714284,0.15789473684210525,0.7368421052631579
Constantine (film),JOHN,0.0,0.43875,-0.01647343532684283,0.03389830508474576,0.340080971659919
Constantine (film),ANGELA,1.0,0.16625,-0.03302063492063491,0.10526315789473684,0.7850467289719626
The Ladykillers (2004 film),DORR,0.0,0.23684210526315788,0.04808415346121764,0.14814814814814814,0.7322580645161291
The Ladykillers (2004 film),MRS. MUNSON,1.0,0.1875,0.025332417582417596,0.15384615384615385,0.534965034965035
The Ladykillers (2004 film),PANCAKE,1.0,0.14364035087719298,0.0159841784989858,0.15384615384615385,0.6323529411764706
The Ladykillers (2004 film),GAWAIN,0.0,0.09210526315789473,-0.06602431506849314,0.2222222222222222,0.740506329113924
The Mechanic (2011 film),BISHOP,0.0,0.3671875,-0.008322420796100726,0.04878048780487805,0.6461538461538462
The Mechanic (2011 film),STEVE,0.0,0.328125,0.009413551815766157,0.1,0.802547770700637
My Week with Marilyn,COLIN,0.0,0.19665271966527198,0.05239203675344565,0.03260869565217391,0.3449074074074074
My Week with Marilyn,MARILYN,1.0,0.1606694560669456,0.09108772455089813,0.04,0.5101351351351351
My Week with Marilyn,OLIVIER,0.0,0.11380753138075314,0.06771415094339622,0.05084745762711865,0.3125
Dracula (1931 film),HELSING,0.0,0.17865429234338748,-0.011645142857142863,0.6,0.8733333333333333
Dracula (1931 film),RENFIELD,0.0,0.14849187935034802,0.0706108280254777,0.3157894736842105,0.5948275862068966
Dracula (1931 film),HARKER,0.0,0.1368909512761021,0.0687112359550562,0.6,0.8728813559322034
Dracula (1931 film),MINA,1.0,0.12064965197215777,0.06838399999999999,0.6666666666666666,0.86
Dracula (1931 film),DRACULA,0.0,0.11136890951276102,0.05429074074074073,0.5,0.8863636363636364
Dracula (1931 film),SEWARD,0.0,0.10672853828306264,0.1050808823529412,0.6,0.8295454545454546
Fast Times at Ridgemont High,STACY,0.0,0.20041322314049587,0.055226074498567326,0.2608695652173913,0.8595505617977528
Fast Times at Ridgemont High,DAMONE,1.0,0.1115702479338843,0.05122123893805309,0.35294117647058826,0.8222222222222222
Fast Times at Ridgemont High,BRAD,0.0,0.10227272727272728,0.03802284263959392,0.2,0.4175824175824176
Fast Times at Ridgemont High,SPICOLI,0.0,0.09400826446280992,0.02685396825396826,0.23076923076923078,0.15714285714285714
Fast Times at Ridgemont High,LINDA,1.0,0.09194214876033058,0.05146683937823833,0.3333333333333333,0.83125
Fast Times at Ridgemont High,THE RAT,0.0,0.08884297520661157,0.07167336956521737,0.5454545454545454,0.9294871794871795
From Russia with Love (film),BOND,0.0,0.1111111111111111,0.06873513513513514,0.057692307692307696,0.125
From Russia with Love (film),KLEB,,0.037037037037037035,0.05674166666666667,0.2727272727272727,0.5
From Russia with Love (film),BLOFELD,0.0,0.034858387799564274,0.0086,0.25,0.3181818181818182
