film,main_char,degree,betweenness
Scream 3,VOICE,0.8462036685119705,1.3286317446971747
Scream 3,JENNIFER,1.3321424088455773,0.8349979516036874
Vertigo (film),SCOTTIE,3.988548276021957,4.263504776183681
I Still Know What You Did Last Summer,JULIE,2.1847605836674693,2.5962180539014477
I Still Know What You Did Last Summer,KARLA,1.409522957204819,0.3509841874271141
I Still Know What You Did Last Summer,TYRELL,1.6679354993590354,1.3901113029750185
I Still Know What You Did Last Summer,WILL,1.409522957204819,1.8756367043064242
Platinum Blonde (film),STEW,4.7435927566352785,5.518177139829386
Platinum Blonde (film),ANNE,1.06321906614239,-0.033330007714543586
Cellular (film),RYAN,4.32888077119727,5.3346509638360216
Cellular (film),JESSICA,2.969641757715533,2.5462833347067555
Basic Instinct,NICK,2.9598738644430727,4.12361028899961
Basic Instinct,CATHERINE,1.4702641418148599,0.8409454456255814
The Fighter,MICKY,3.742804254965403,4.453818537092703
The Fighter,DICKY,3.3850362011819457,3.720382848161685
The Fighter,ALICE,2.3117320398315724,1.5220791068995732
The Fighter,CHARLENE,0.7017757978060133,-0.19710201556045992
Hellraiser,LARRY,1.787638714593372,2.2468609442167984
Hellraiser,JULIA,2.043015673820997,2.674173043789666
Hellraiser,KIRSTY,1.5322617553657478,0.8325641098752432
Hellraiser,FRANK,1.5322617553657478,0.9922954970004735
Hellraiser,KRISTY,1.5322617553657478,2.1962044429290026
Planet of the Apes (2001 film),leo,5.285728898129137,7.462275092141666
Planet of the Apes (2001 film),ari,2.7215601646694685,2.0947860278894503
The Getaway (1972 film),DOC,3.6513595355819675,4.574783488752999
The Getaway (1972 film),CAROL,2.7938432810134755,2.3127770344730743
Metro (1997 film),ROPER,4.656467195204062,5.343617280504065
Metro (1997 film),MCCALL,2.966778677113137,2.332253518498338
Rebel Without a Cause,JIM,3.227272727272727,4.335876979759048
Rebel Without a Cause,JUDY,1.1818181818181817,0.5873970443375238
Rebel Without a Cause,PLATO,1.1818181818181817,0.30358408678280824
Blue Valentine (film),DEAN,2.5767067534294803,2.4390494858118643
Blue Valentine (film),CINDY,2.8778802700640953,3.1305025098996766
Ghost (1990 film),SAM,2.972420693429168,3.46378707349535
Ghost (1990 film),ODA MAE,2.76111116546027,2.6456346930384442
Ghost (1990 film),MOLLY,1.4932539976468806,1.7170445664002678
Ghost (1990 film),CARL,1.2819444696779823,1.5086648002730239
Tron,FLYNN,2.802083333333334,2.7578289542712304
Tron,TRON,1.8958333333333337,0.6783305614447012
Tron,MCP,2.5000000000000004,3.521797399814478
Tron,SARK,0.9895833333333338,1.2294774488107278
Tron,ALAN,0.3854166666666668,0.16425019911480157
Pandorum,BOWER,2.852890297723951,3.7525832489198114
Pandorum,PAYTON,2.154223286036453,2.482769725295431
Suspect Zero,MACKELWAY,3.9925991151701394,4.538370889374293
Suspect Zero,O'RYAN,1.6617844965843285,1.221967992518386
Suspect Zero,FRAN,0.884846290389058,-0.14424225203440683
Suspect Zero,CHARLTON,0.6258668883239678,-0.15078809167292123
The Island (2005 film),LINCOLN,6.318488476725725,6.512718275440685
The Island (2005 film),MERRICK,0.5980462344225995,-0.22135984569603434
Grand Hotel (film),BARON,3.308794205925573,3.608394644192457
Grand Hotel (film),PREYSING,2.4605906126290535,3.4327729350828067
Grand Hotel (film),GRUSINSKAYA,0.3400816293877558,0.7617401908004369
Grand Hotel (film),KRINGELEIN,3.520845104249703,3.541929751154998
Grand Hotel (film),FLAEMMCHEN,2.0364888159807943,1.6460159562508991
Star Trek VI: The Undiscovered Country,Kirk,3.892667430776551,5.618588471234745
Star Trek VI: The Undiscovered Country,Spock,1.9983129540781701,0.9182717695120047
Star Trek VI: The Undiscovered Country,McCoy,1.2089985887871781,0.043913410710093824
Heathers,VERONICA,4.154481836671024,5.198333976959991
Heathers,J.D.,1.9912013536707271,1.9347022706149504
One Good Turn (1931 film),RUTH,1.6413500086045842,1.0880990080876427
One Good Turn (1931 film),EDDIE,0.6910947404650883,0.05726836884671812
One Good Turn (1931 film),SAUL,0.6910947404650883,-0.3436102130803082
One Good Turn (1931 film),MARGE,-0.25916052767440756,1.9471245407884132
Three Men and a Baby,PETER,3.9707393655973315,4.761245591135985
Three Men and a Baby,MICHAEL,2.9489238177912465,2.824132316961707
Three Men and a Baby,JACK,2.0974108612861753,2.0649705906643834
Working Girl,Tess,5.315492474062772,6.3875558135486505
Working Girl,Jack,3.0562512808365647,1.9297268116678046
Working Girl,Katherine,1.8513226444492537,0.9381273359452379
The Day the Clown Cried,HELMUT,5.211596688231143,6.967713878884932
The Day the Clown Cried,KELTNER,1.5444379901523957,0.018922348374704075
Goodfellas,HENRY,5.426128048705386,5.728385753696108
Goodfellas,KAREN,2.567069547705911,2.708540399525356
Hollow Man,LINDA,1.7238340960749334,1.9186494979536362
Hollow Man,MATT,0.8423280242184332,-0.016319011525729617
Hollow Man,SEBASTIAN,1.7238340960749334,2.5480970853746343
Breakdown (film),JEFF,4.00348399690201,5.167384740833546
Breakdown (film),RED,1.9588710825039488,0.9501150482282591
Breakdown (film),AMY,1.549948499624337,0.6476062314746486
Ted (film),JOHN,3.5478091977072683,3.6800736622460453
Ted (film),TED,3.1347081267413532,3.52229688059954
Ted (film),LORI,2.3085059848095235,1.7588011510074828
Juno (film),JUNO,3.6827397982730834,4.498738225687982
Juno (film),MARK,0.5054740899590509,-0.09678079552043359
Assassins (film),RATH,1.8226723203449868,1.5120929859982246
Assassins (film),ELECTRA,2.222771122371935,2.2256649569187346
Assassins (film),BAIN,2.222771122371935,2.7047775659653626
Devil in a Blue Dress (film),EASY,5.890321710759625,6.334484223868781
White Christmas (film),BOB,2.9059689885901046,3.812326955510378
White Christmas (film),PHIL,2.6524280701225114,2.1514341312067446
White Christmas (film),BETTY,1.1311825593169533,0.7518380406495481
White Christmas (film),WAVERLY,1.1311825593169533,1.10100962249334
White Christmas (film),JUDY,0.6241007223817674,-0.2788000784260426
Cruel Intentions,SEBASTIAN,3.4486524735750264,4.060360999929234
Cruel Intentions,KATHRYN,0.7882634225314346,-0.13881576068134135
Cruel Intentions,ANNETTE,0.4926646390821465,-0.1735197008516767
Fright Night (2011 film),CHARLIE,4.002574923531894,5.158265544916491
Fright Night (2011 film),AMY,2.64087417635094,1.6270063125287209
Fright Night (2011 film),PETER,0.8901160728325713,0.5056485234847665
Constantine (film),JOHN,4.701696672729375,5.084558061829703
Constantine (film),ANGELA,1.663677284196548,0.749906746600254
The Ladykillers (2004 film),DORR,3.170480728840352,1.9117227030371535
The Ladykillers (2004 film),MRS. MUNSON,3.96310091105044,3.864067622818988
The Ladykillers (2004 film),PANCAKE,2.642067274033627,3.5979221508618267
The Ladykillers (2004 film),GAWAIN,1.585240364420176,0.5536298817857039
The Mechanic (2011 film),BISHOP,4.231301109027104,4.717012001130423
The Mechanic (2011 film),STEVE,1.911508834341192,1.1079888501224837
My Week with Marilyn,COLIN,3.677901414109704,5.5055783381631445
My Week with Marilyn,MARILYN,2.377806030517436,1.9223713483311595
My Week with Marilyn,OLIVIER,2.215294107568403,1.1362222043659889
Dracula (1931 film),HELSING,0.8053374084426114,-0.1720601048274857
Dracula (1931 film),RENFIELD,1.3641429571578927,3.198145120266781
Dracula (1931 film),HARKER,1.084740182800252,0.6639193919027958
Dracula (1931 film),MINA,0.8053374084426114,0.4218955094121641
Dracula (1931 film),DRACULA,1.3641429571578927,1.3908974958634204
Dracula (1931 film),SEWARD,0.8053374084426114,-0.12469775329139757
Fast Times at Ridgemont High,STACY,3.0611093932931497,3.1862727831360753
Fast Times at Ridgemont High,DAMONE,1.584463973863835,1.5017720474394423
Fast Times at Ridgemont High,BRAD,3.483008084558668,4.2017190735554335
Fast Times at Ridgemont High,SPICOLI,2.0063626651293536,2.4360337160725405
Fast Times at Ridgemont High,LINDA,1.7954133194965947,1.3714637254634778
Fast Times at Ridgemont High,THE RAT,0.7406665913327987,-0.08151653867943404
From Russia with Love (film),BOND,5.273697108112942,6.298403929497906
From Russia with Love (film),KLEB,1.442803925804484,0.7909483267752865
From Russia with Love (film),BLOFELD,1.0945409092309881,1.0933823553163788
Shock Treatment,JANET,5.500964207488378,4.566248811223635
Shock Treatment,BERT,2.744634161638425,1.2512677639294274
Shock Treatment,MAC,2.9415148791991363,2.2500237007317954
Shock Treatment,NATION,3.1383955967598474,0.5031014053042451
Shock Treatment,BETTY,2.3508727265170033,0.17331281022598669
Shock Treatment,OLIVER,0.972707703592027,-0.07446174437609442
Shock Treatment,MOM,1.3664691387134489,-0.00826957262349687
Shock Treatment,FARLEY,3.1383955967598474,6.336085341608438
Superman III,GUS,3.4181274193816464,3.5010772316353385
Superman III,ROSS,2.1020569691384456,1.3785330535666593
Superman III,CLARK,1.8827118940979124,0.5201369181400942
Superman III,LANA,2.321402044178979,1.5451383396928309
Superman III,VERA,0.12795129377364456,-0.2909505675251419
Superman III,SUPERMAN,2.9794372693005795,4.934096653686166
Collateral (film),MAX,4.086647934180562,4.133102915829049
Collateral (film),VINCENT,3.8421476304261697,4.330662941364288
Hope and Glory (film),GRACE,2.6207580856170685,2.6759872802095828
Hope and Glory (film),BILL,2.6207580856170685,3.8596737821339624
Hope and Glory (film),DAWN,2.0515436597816867,1.2977379835398153
Hope and Glory (film),CLIVE,1.6720673758914328,1.1675765003975815
Hope and Glory (film),GRANDFATHER GEORGE,0.7233766661657971,-0.22188509785404534
Hope and Glory (film),MAC,0.3439003822755429,-0.46804701373422136
"Synecdoche, New York",CADEN,7.600992880534133,8.36865482906174
"Synecdoche, New York",HAZEL,1.8122469030688253,0.42808723669910326
Event Horizon (film),MILLER,2.450330604353172,3.0268458731749615
Event Horizon (film),WEIR,2.2077236138231555,2.7812117839906048
Event Horizon (film),STARCK,0.7520816706430528,0.1403623366767745
Event Horizon (film),PETERS,1.237295651703087,0.5071155389612501
Grand Theft Parsons,PHIL,2.37565136598877,1.5834583253067422
Grand Theft Parsons,LARRY,1.3027765555422288,0.12378962156180492
Witness (1985 film),BOOK,4.880364456033707,6.104669136321766
Witness (1985 film),RACHEL,2.9697681825969235,2.5202651572863632
Witness (1985 film),SCHAEFFER,1.7539341904098804,0.754207897905226
Thelma & Louise,THELMA,3.053331632260313,4.086241420797957
Thelma & Louise,LOUISE,1.972123547182298,1.1349215229521308
Beavis and Butt-head Do America,BUTT-HEAD,3.972640014759541,4.037287765822997
Beavis and Butt-head Do America,BEAVIS,4.299547779838143,4.840973275319039
Beavis and Butt-head Do America,FLEMMING,1.6842856592093225,1.4132414906683681
Minis First Time,MINI,4.953941983297534,5.564849200253614
Minis First Time,MARTIN,2.794091845250858,2.1218728111073784
The Damned United,CLOUGH,6.212704558544636,6.456867067490887
The Bounty Hunter (2010 film),MILO,3.691946643196169,4.421747883376724
The Bounty Hunter (2010 film),CASS,3.1190583709760737,2.899525912849235
Beloved (film),SETHE,3.9034243929787134,4.880258390940447
Beloved (film),PAUL,1.4403780047891932,0.7951815594029081
Beloved (film),DENVER,2.5350652884289806,1.9522608259765957
Into the Wild (film),CHRIS,5.376965808381031,5.965452960333945
Sex and the City (film),CARRIE,3.881260923759701,4.888942874523892
Sex and the City (film),MIRANDA,1.9680922136989047,1.785434502826463
Sex and the City (film),SAMANTHA,2.83771435463563,2.538405850209904
Magnolia (film),JIM KURRING,1.3527793931946173,1.0487303991701522
Magnolia (film),JIMMY,3.6185457019609104,3.041926649684523
Magnolia (film),CLAUDIA,0.9408218825098367,0.05597065683464843
Magnolia (film),FRANK,3.0006094359337396,3.0090521952608835
Magnolia (film),PHIL,2.588651925248959,3.0511859596997826
Magnolia (film),STANLEY,1.970715659221788,0.7467632288392896
Magnolia (film),DONNIE,2.1766944145641784,3.3222785577703005
Magnolia (film),LINDA,1.5587581485370074,1.9495897384817422
Lost Highway (film),PETE,3.629849407521484,2.8069293373094863
Lost Highway (film),FRED,2.276656177513475,3.651071695530777
Lost Highway (film),ALICE,0.24686633250146164,0.026465712415725963
Lost Highway (film),RENEE,0.24686633250146164,-0.2615782899398134
Silver Linings Playbook,PAT,4.506832014855512,6.017484339445817
Silver Linings Playbook,TIFFANY,1.7701149572909998,0.9006681081292338
Silver Linings Playbook,PAT SR.,2.4542942216821277,1.4544318668532457
The Man in the Iron Mask (1998 film),ARAMIS,2.012987012987013,2.1569893924399612
The Man in the Iron Mask (1998 film),ATHOS,1.1298701298701301,1.3221206044269354
The Man in the Iron Mask (1998 film),LOUIS,3.3376623376623376,4.511308429442397
The Man in the Iron Mask (1998 film),D'ARTAGNAN,2.012987012987013,1.2584104526373148
The Man in the Iron Mask (1998 film),PORTHOS,0.9090909090909091,0.23268742052654018
Shame (2011 film),BRANDON,4.195988289597137,4.797599937810008
Shame (2011 film),DAVID,2.0120522159754946,0.6210133001626983
Shame (2011 film),SISSY,0.6470921699619681,0.05895825906275043
Shame (2011 film),MARIANNE,0.6470921699619681,-0.2571977015559702
12 Monkeys,COLE,5.433584795776676,5.888657456871683
12 Monkeys,RAILLY,4.527012520916197,4.563233571028405
12 Monkeys,JEFFREY,1.4446667863905691,1.8132174261463745
The Fugitive (1993 film),GERARD,4.2991717135216545,3.6235583895748436
The Fugitive (1993 film),KIMBLE,6.064770665370008,6.98019856687938
The Fugitive (1993 film),NICHOLS,0.767973809824948,0.0689399123115512
Out of Sight,FOLEY,3.4286762184095227,4.311146368487829
Out of Sight,KAREN,3.609389922228829,3.8456939342058347
Out of Sight,BUDDY,1.802252884035775,0.8643481129328482
Out of Sight,MAURICE,1.0793980687585536,0.20753900319458554
Pulp Fiction,VINCENT,4.682563128645438,4.723414765853263
Pulp Fiction,JULES,3.236892283205205,2.0446764448403156
Pulp Fiction,BUTCH,1.2129530995888786,2.6905342459323838
Pulp Fiction,FABIAN,-0.2327177458513545,-0.3227928888331273
The Third Man,MARTINS,5.005186008417462,6.319826157230026
The Third Man,CALLOWAY,2.2847829558850585,2.4279692737030225
The Third Man,ANNA,3.0404504704773925,2.097366421633192
The Adventures of Ford Fairlane,FORD,6.047516464698688,6.760394940830154
Peeping Tom (film),MARK,3.8387758241907863,5.260520624306659
Peeping Tom (film),HELEN,0.5178204798818505,-0.015316536691032553
The Thin Man (film),Nick,5.442262868881688,6.969656099777264
The Thin Man (film),Nora,2.22083372676338,1.273243959510409
The Thin Man (film),Guild,2.8065481162394352,1.893576627036237
Unknown (2011 film),MARTIN,3.6367469861472665,4.44570635026954
Unknown (2011 film),GINA,1.9786556550770842,1.3850076063802288
The House Next Door (film),TERRY,1.6121997680238758,0.9335671528838293
The House Next Door (film),LUCY,1.8260630025576547,2.124314926098671
The House Next Door (film),SMILES,1.8260630025576547,2.3300542208731874
The House Next Door (film),JOE,1.8260630025576547,2.0147458157510316
The House Next Door (film),THUY,1.1844732989563165,2.3718091842060693
The House Next Door (film),PATTI,0.756746829888758,-0.23585846778239603
The House Next Door (film),GEORGE,1.1844732989563165,0.3404202956532541
I Walked with a Zombie,BETSY,2.353145557676245,3.303916793875806
I Walked with a Zombie,HOLLAND,1.728416648558658,1.1632133090864523
I Walked with a Zombie,RAND,0.7913232848822771,0.11729882108434801
The Dark Knight Rises,WAYNE,2.146360979045456,1.4849143757357146
The Dark Knight Rises,BLAKE,3.2964766433942354,5.292281385648279
The Dark Knight Rises,BANE,3.6250811189224588,3.8368884788132425
The Dark Knight Rises,GORDON,3.4607788811583475,2.9443173692733975
The Dark Knight Rises,ALFRED,0.9962453146966757,0.3295349067310799
The Dark Knight Rises,SELINA,0.6676408391684527,0.3978252838046021
The Dark Knight Rises,FOX,1.48915202798901,0.9135185685571413
Mulholland Drive (film),BETTY,5.53261998697385,6.115176199596317
Mulholland Drive (film),ADAM,2.8652835174041678,2.585946359307206
Mulholland Drive (film),RITA,0.9254024486262165,-0.014754877680669142
The Running Man (1987 film),Ben,2.8045376455981814,2.6598229934607036
The Running Man (1987 film),Damon,3.0165880529482876,4.237187048172307
The Running Man (1987 film),Amber,2.168386423547862,1.3923784110309867
The Running Man (1987 film),Weiss,0.47198316474701113,-0.3180954480201075
The Next Three Days,JOHN,5.119794541688403,6.172489248442796
The Next Three Days,LARA,1.7259129538270528,0.35519953302751966
Stranglehold (1931 film),RICHTER,3.266554460354985,3.2724277618897526
Stranglehold (1931 film),COOPER,3.684930893700944,4.124169983833823
Stranglehold (1931 film),FILMORE,1.80223694364413,2.446998925235996
Margaret (2011 film),LISA,6.812057143120258,7.803571495498434
Margaret (2011 film),JOAN,2.3491543351725013,1.2404382811165244
The Last Station,VALENTIN,1.2283899534733822,0.6921541411344213
The Last Station,SOFYA,1.583258162254581,1.616606589909848
The Last Station,TOLSTOY,0.8735217446921828,1.0434460716690832
The Last Station,CHERTKOV,0.8735217446921828,-0.06219905706632595
The Last Station,SASHA,0.8735217446921828,2.1232065318387807
The Last Station,MASHA,0.1637853271297846,-0.5010058194183948
Oceans Eleven,DANNY,3.6672866980520835,4.811453088881673
Oceans Eleven,RUSTY,2.6536796260376883,2.321076916194549
Oceans Eleven,BENEDICT,2.991548650042487,3.7002508095071573
The Ghost and the Darkness,PATTERSON,2.934525888978833,3.809292619339194
The Ghost and the Darkness,REDBEARD,0.7595243477356978,-0.2274936820524559
The Ghost and the Darkness,SAMUEL,1.0702388536275742,0.7702765647701202
The Ghost and the Darkness,STARLING,0.44880984184382133,0.18462881120034716
Chaos (2005 Capitol film),CONNERS,3.2219332444355304,3.7873427905505
Chaos (2005 Capitol film),DEKKER,2.998935478114217,3.173217716134712
Lone Star (1996 film),SAM,6.190069390913763,7.246009007974582
Lone Star (1996 film),PILAR,2.428148766601531,2.2332532526117475
Lone Star (1996 film),DEL,1.2995725793078616,0.2342848957269023
The Avengers (1998 film),EMMA,2.8629916715693415,2.8498563882495094
The Avengers (1998 film),STEED,2.576692504412407,2.9204945251105547
1492: Conquest of Paradise,COLUMBUS,4.995585495160891,5.513191792920357
American Beauty (film),LESTER,2.505607816680281,3.23752969132593
American Beauty (film),RICKY,0.8826572990578263,0.08753736014634156
American Beauty (film),JANE,0.6121655461207504,-0.1524455175653558
American Beauty (film),CAROLYN,1.9646243108061294,1.6746889536954839
American Beauty (film),ANGELA,0.8826572990578263,1.6052293653563532
Punch-Drunk Love,BARRY,5.486690948042504,5.858293337266328
Punch-Drunk Love,LENA,0.5806649167474791,0.20136722406673255
The Cincinnati Kid,KID,2.501474144717266,4.106500328975434
The Cincinnati Kid,LANCEY,2.872415177584086,3.298834984076773
The Cincinnati Kid,SHOOTER,2.1305331118504474,1.7240192519593047
The Cincinnati Kid,CHRISTIAN,0.2758279475163525,-0.008053259622302822
The Cincinnati Kid,THE KID,1.7595920789836283,1.4122645772291886
Cast Away,CHUCK,5.219704701021633,5.460760259979413
Lincoln (2012 film),LINCOLN,5.828967832934151,6.851866463153289
Only God Forgives,JULIAN,2.7888285564304653,2.8754689777973
Only God Forgives,JENNA,1.4480455966081265,1.0980697469306926
Only God Forgives,CHANG,3.5932983323238687,4.171264768513739
Deep Cover,HULL,3.2981857253890254,4.689265692091252
Deep Cover,ELIAS,2.5597859361228257,1.510925678799034
Deep Cover,CARVER,0.3445865683242261,0.41580743669484727
Some Like It Hot,JOE,3.1515889402419446,2.4064202265641597
Some Like It Hot,JERRY,3.7446923939406127,4.8495738815478955
Some Like It Hot,SUGAR,0.7791751254472704,-0.15698817164838846
Halloween (1978 film),LAURIE,2.811127713994909,3.1412232007053875
Halloween (1978 film),ANNIE,0.9370425713316365,-0.26603193230729666
Halloween (1978 film),LOOMIS,0.9370425713316365,1.1562157057970972
Halloween (1978 film),TOMMY,1.4055638569974542,1.9543115027189872
Halloween (1978 film),LYNDA,0.46852128566581824,-0.1944079505322552
Little Athens,JESSICA,2.8961944570239857,3.091270991096236
Little Athens,JIMMY,2.715182303459987,3.4144674750799484
Little Athens,HEATHER,2.715182303459987,2.328196639272586
Little Athens,COREY,3.0772066105879854,4.020166879202441
Little Athens,PEDRO,1.6291093820759919,0.8626535105397817
Little Athens,ALLISON,1.4480972285119929,0.2461207989914446
Little Athens,CARLOS,0.9050607678199954,0.9250862975629538
Little Athens,AARON,-0.18101215356399936,-0.3754254264388049
Midnight in Paris,GIL,3.543746539311709,4.649258118645736
Midnight in Paris,INEZ,0.9843740386976969,0.019269850878234473
The Omega Man,NEVILLE,3.035325018765395,2.8440371640094706
The Omega Man,LISA,2.81457410830973,3.2683901797942254
The Omega Man,MATTHIAS,1.4900686455757395,1.5419128416014554
Nosferatu,HARKER,1.8593393604027362,2.0436415018870835
Nosferatu,NINA,0.50709255283711,0.6620247118789144
Nosferatu,RENFIELD,1.1832159566199232,0.892294176880276
Dances with Wolves,DUNBAR,2.8203347364967106,4.9102491023549435
Dances with Wolves,DANCES WITH WOLVES,2.55426542173287,1.1557675969634782
Dances with Wolves,KICKING BIRD,1.7560574774413482,1.0376538103359196
Dances with Wolves,STANDS WITH A FIST,1.223918847913667,0.14982662326769094
Dances with Wolves,WIND IN HIS HAIR,1.4899881626775076,0.7856383870561744
Dances with Wolves,TEN BEARS,0.6917802183859856,0.30521217620125884
Mission: Impossible II,ETHAN,3.158577955240593,4.733945782420522
Mission: Impossible II,NYAH,1.6721883292450201,1.1486284190614295
Mission: Impossible II,AMBROSE,1.6721883292450201,1.0949132445157028
The Fifth Element,KORBEN,4.434453675281602,5.0951142642180836
The Fifth Element,CORNELIUS,3.3061809591343945,2.9494439160283985
Thor (film),THOR,3.1596173181341602,4.278320842332003
Thor (film),JANE,1.7979165709532068,2.1306131841997806
Thor (film),LOKI,1.214330536447084,0.023207935544463546
Thor (film),SELVIG,1.0198018582783763,0.5990348067736774
Thor (film),VOLSTAGG,1.9924452491219145,1.7560934311382577
Thor (film),ODIN,0.6307445019409611,-0.21917991932270395
Sling Blade,KARL,3.2644795248654392,4.087624981237326
Sling Blade,FRANK,0.9449809150926272,0.2850799512016262
Sling Blade,DOYLE,1.5248555675358302,2.2651099624658393
Sling Blade,LINDA,0.6550435888710259,-0.358468626577111
Flight (2012 film),WHIP,5.9543893043605545,6.285076660444977
Taxi Driver,TRAVIS,4.257657607779746,4.581562051586307
Taxi Driver,BETSY,-0.04602873089491609,-0.21485283604636735
Disturbia (film),KALE,3.129096849775504,3.693411104999267
Disturbia (film),ASHLEY,0.1180791264066228,-0.39684713175800396
Disturbia (film),RONNIE,1.1217517008629163,0.7595345178931259
The Replacements (film),SHANE,6.779127798262789,8.5551863402179
The Replacements (film),ANNABELLE,1.1113324259447195,0.43769764533983857
True Lies,HARRY,2.8835622051929217,3.498839907262208
True Lies,HELEN,1.9019240076804376,2.079298274227735
True Lies,GIB,2.147333557058559,1.5852737700649915
They (2002 film),JULIA,6.0621308500944435,6.870225470397145
They (2002 film),PAUL,2.936826533934956,2.0692339144550798
They (2002 film),TERRY,1.960168935135117,0.7709539956448491
Conspiracy Theory (film),LIZA,4.834384747971715,4.830039969708335
Conspiracy Theory (film),JERRY,4.349570914782517,4.618990683346337
Scott Pilgrim vs. the World,SCOTT,3.8898564052592275,5.442204478512188
Scott Pilgrim vs. the World,RAMONA,2.495537586151237,1.5155337648718117
The Losers (film),CLAY,3.3093011343805796,3.9473173143087315
The Losers (film),JENSEN,2.302122528264751,3.446734710019312
The Losers (film),ROQUE,1.496379643372088,0.27618745264670647
The Losers (film),POOCH,2.100686807041585,1.2211537224565738
The Losers (film),AISHA,0.4892010372562597,-0.3316424136112029
The Losers (film),MAX,0.8920724797025912,0.8102490581376033
Star Wars (film),LUKE,3.324907861316524,4.794332728740281
Star Wars (film),HAN,1.2868995788529318,0.4773462364935894
Star Wars (film),THREEPIO,2.2132669799727465,1.7593960417109227
Star Wars (film),BEN,1.1016260986289688,0.40544079940037164
Hellbound: Hellraiser II,KIRSTY,2.816729000836066,3.5416188762770373
Hellbound: Hellraiser II,JULIA,1.3598002073001698,0.2512135781503878
Hellbound: Hellraiser II,MALAHIDE,1.6511859660073491,0.9112649403494466
Hellbound: Hellraiser II,KYLE,0.19425717247145297,-0.4236150533516346
Ginger Snaps (film),BRIGITTE,3.282700017209168,4.0883112822953604
Ginger Snaps (film),GINGER,2.634798698023148,2.391767563909384
Robin Hood: Prince of Thieves,ROBIN,3.840270186198071,5.6048674310055855
Robin Hood: Prince of Thieves,ASLAN,1.7673215735790428,0.8188461557655698
Bamboozled,DELACROIX,5.536145600746978,7.265745813543016
Bamboozled,SLOAN,2.9067332189450736,1.7255683111409195
Bamboozled,MANTAN,1.5920270280441213,0.6999684163822215
Henrys Crime,HENRY,2.9333333333333327,3.3721773439512766
Henrys Crime,MAX,3.5333333333333328,4.297759871222307
Henrys Crime,JULIE,1.3333333333333333,0.7663430631664517
Planet of the Apes (1968 film),TAYLOR,2.8554319441939935,3.173907339832214
Planet of the Apes (1968 film),ZIRA,2.2757577901094983,1.5524942265172872
Planet of the Apes (1968 film),ZAIUS,1.6960836360250036,2.380855298580703
Planet of the Apes (1968 film),CORNELIUS,1.406246558982756,0.14133398148368093
Rush Hour (1998 film),CARSON,4.480985102403955,5.945929327301157
Rush Hour (1998 film),MIRANDA,2.304633009232439,1.277489844707784
Fair Game (2010 film),VALERIE,6.312045311455651,7.292203056844848
Fair Game (2010 film),JOE,3.0370343688870993,2.0287137513851636
Timber Falls,MIKE,2.175659976310254,3.394131807030496
Timber Falls,SHERYL,0.7911490822946379,0.1952687031994705
Timber Falls,IDA,0.7911490822946379,0.3968125821161264
Timber Falls,CLYDE,0.7911490822946379,-0.1277182822438882
Light Sleeper,LETOUR,4.409362524912892,4.510373606185793
Light Sleeper,ANN,0.6783634653712142,0.26130627945156987
Battle: Los Angeles,SGT. NANTZ,3.339630463811757,4.747840536927092
Battle: Los Angeles,LT. MARTINEZ,1.7268333129953477,1.4346176672807844
The Program,JOE,4.361591704438388,5.6809167318153575
The Program,DARNELL,2.4903579753096303,1.8219862318939473
The Program,CAMILLE,0.6191242461808728,0.08907076278791963
The Program,AUTUMN,0.4112093873887886,-0.3195829375307993
The Program,ALVIN,2.0745282577254622,1.7042339882956539
Wild Hogs,DOUG,3.5704155944509157,4.811182235653132
Wild Hogs,WOODY,2.0331533246178823,0.9123934382333655
Wild Hogs,DUDLEY,1.648837757159624,0.8712911031793454
Wild Hogs,BOB,1.8409955408887533,1.6148502148870274
Sunset Boulevard (film),GILLIS,2.9068883707497264,3.250950081572872
Sunset Boulevard (film),NORMA,2.571478174124758,2.6872494299444263
Sunset Boulevard (film),BETTY,0.5590169943749473,0.4269203464538959
Obsessed (2009 film),DEREK,3.6959574817092133,5.546482232770333
Obsessed (2009 film),LISA,2.5668194944019582,1.818574188491734
Obsessed (2009 film),BETH,2.5668194944019582,2.0227536492653115
The Little Mermaid (1989 film),Ariel,2.125069165470112,3.0615159140268906
The Little Mermaid (1989 film),Triton,0.645590632547882,0.27927129715807847
The Little Mermaid (1989 film),Sebastian,0.645590632547882,0.159510084649135
The Little Mermaid (1989 film),Eric,1.5332777523012195,1.8219348022445851
The Little Mermaid (1989 film),Flounder,0.645590632547882,-0.21861512108470696
The Little Mermaid (1989 film),Scuttle,0.9414863391323279,-0.28484363765785
The Little Mermaid (1989 film),Ursula,1.237382045716774,0.6911981145250994
The Little Mermaid (1989 film),Grimsby,1.237382045716774,1.9822902947531837
Shallow Grave,ALEX,2.104805442233736,2.0080637740322618
Shallow Grave,JULIET,1.7699500309692777,2.0080637740322618
Shallow Grave,DAVID,1.7699500309692777,1.7020975907930314
Living in Oblivion,NICK,2.065762720441709,2.4358190213675712
Living in Oblivion,WANDA,1.8416469536013351,2.2689852497260135
Living in Oblivion,NICOLE,1.3934154199205868,1.7045850388234374
Living in Oblivion,PALOMINO,0.7210681193994647,1.2793931370155807
Living in Oblivion,WOLF,1.1692996530802124,0.12308736337031655
Bram Stokers Dracula,MINA,1.4686669706724322,0.6288112119062815
