film,main_char,degree,betweenness
Blast from the Past (film),ADAM,4.585747787880316,5.030273615715998
The Cable Guy,CABLE GUY,2.9277104099313807,2.494083281105938
The Talented Mr. Ripley (film),RIPLEY,3.0903427545518887,3.6314251349535596
Forrest Gump,FORREST,7.7782530267360634,8.25384696300313
Warm Springs (film),FRANKLIN,4.824662113127182,6.469872611331097
Double Indemnity (film),NEFF,4.026388741732476,4.660375254240818
The Debt (2011 film),RACHEL,4.442234374867984,5.401134396660638
A Nightmare on Elm Street 5: The Dream Child,ALICE,5.291167977211391,6.171234272649686
Jackie Brown (film),JACKIE,3.846057040074652,4.257271177639059
Bachelor Party (1984 film),RICK,4.861914039997266,6.648875886741771
Save the Last Dance,SARA,3.8136003877272615,4.818270086071951
Tomorrow Never Dies,BOND,6.518039916915705,7.492878200968175
Surrogates (film),GREER,5.795366562214584,6.601753490656509
Analyze This,BEN,4.076209600900689,4.736848030201055
Bean (film),DAVID,3.3282188948267732,3.1081212801183655
House of 1000 Corpses,JERRY,1.9616463843166214,1.4344796673081668
Someone to Watch Over Me (film),MIKE,3.103156688873001,3.8968441238583678
Sweeney Todd: The Demon Barber of Fleet Street (2007 film),TODD,2.2474841120958393,1.507174415869699
Being There,CHANCE,5.268090376257562,6.294194545274697
The Last Samurai,ALGREN,3.226174689163623,4.0369322978722035
Bad Teacher,ELIZABETH,4.885872280127327,5.8072906088560154
Practical Magic,Sally,2.249143529555496,2.9831151474834368
Hardcore (1979 film),JAKE,5.089324534356074,5.608655695584121
Life (1999 film),RAY,4.393616766975121,5.62439080563609
Under Fire (film),PRICE,4.158618153297595,5.040410305983728
The Bridges of Madison County (film),FRANCESCA,3.8792542329375133,4.869372354538134
Body Heat,RACINE,3.5029118498681413,4.295760514677172
New York Minute (film),DREW,4.364724293345664,5.346514412817431
His Girl Friday,HILDY,5.09664881985836,6.837456710148065
Margot at the Wedding,MARGOT,2.6590050696619754,3.780157910073552
The Flintstones (film),FRED,3.242774126775587,4.644461228289256
Changeling (film),CHRISTINE,5.584150651165533,6.828815552300902
Mission to Mars,MCCONNELL,2.394214227691972,2.885445498478232
Year One (film),ZED,4.839834915421836,5.940944891207732
Krull (film),COLWYN,3.7226979879186337,4.841520204828688
As Good as It Gets,MELVIN,4.2777044295652304,4.811484106474827
Midnight Express (film),BILLY,3.8367637928028393,4.151298942089177
Martha Marcy May Marlene,MARTHA,2.261078158230673,3.4828526557846122
Mighty Morphin Power Rangers: The Movie,IVAN,2.2980217707934343,4.2894399595609
Dawn of the Dead,Peter,0.4050650193523412,-0.1354166162567142
L.A. Confidential (film),EXLEY,4.723319858079383,6.2076397476667005
Hannibal (film),STARLING,5.836390617237438,6.343669728233986
The Shining (film),JACK,3.689384866565376,3.957639882954089
Flightplan,KYLE,4.299368915159975,5.265660745952524
The Cooler,BERNIE,3.110533221816989,4.206220058008917
8mm (film),WELLES,4.763046123597557,5.14899892802058
Blood and Wine,ALEX,3.661317770067367,4.285955334035755
Willow (film),WILLOW,4.164234352876443,5.082592239744764
Big (film),JOSH,2.4028466566610636,3.328780739385414
Tristan & Isolde (film),ISOLDE,0.8218224606706392,-0.12818299897923166
Plan 9 from Outer Space,LT. HARPER,3.415834680700272,3.746241832124331
Strange Days (film),LENNY,4.747029824440423,5.246477352376228
Go (1999 film),RONNA,2.6157284641625345,3.2114311205611057
Smashed (film),KATE,5.343962870331955,5.727139128370619
Beetlejuice,BARBARA,3.311019829472669,4.250860929382293
Fletch (film),FLETCH,6.234157521269415,6.3800090327694825
Carrie (1976 film),CARRIE,2.59075341886204,3.774332245752537
Wall Street (1987 film),BUD,5.261208298651402,5.868330481299412
RKO 281,WELLES,4.222648636871823,5.128411736584151
This Is Spinal Tap,David,2.784382788329665,3.8070899503779234
Count Dracula (1970 film),HELSING,1.1246200428145585,0.41052740286564265
Almost Famous,WILLIAM,4.359511465653217,5.631589703236516
Tin Men,TILLEY,3.2693379251841423,4.107529064589549
Shrek the Third,SHREK,4.025964931841408,5.512058989509209
The Seventh Seal,KNIGHT,1.4497612914177442,1.0191802220455086
The Rage: Carrie 2,RACHEL,3.923898255009336,5.378612378436265
Confidence (2003 film),JAKE,3.1505348584168766,4.320693369298011
Mirrors (film),BEN,4.658449251122883,4.852699714130552
Friday the 13th (1980 film),ALICE,1.8324928836394365,1.2608554502784326
Philadelphia (film),ANDREW,5.414925378801284,5.127197195189414
Death to Smoochy,SHELDON,3.781999582464873,4.990751785957845
Heavenly Creatures,PAULINE,2.1329882768476898,2.4980915507728505
John Q,J.Q.,4.990968517260937,6.185810171924616
Watchmen (film),DAN,2.264523857921348,2.2155127867789517
Pearl Harbor (film),RAFE,4.677265628097202,5.043427186827081
Revolutionary Road (film),FRANK,3.047505999613382,3.767341559978963
Unforgiven,MUNNY,2.8367380344822886,3.4985086710257174
EDtv,ED,6.064298443196336,7.127012236292685
Boys on the Side,JANE,3.3874024129448586,4.431632182431758
Halloween: The Curse of Michael Myers,KARA,3.154718735439429,3.3002991567900555
Lara Croft: Tomb Raider,LARA,3.877548559415659,4.965071057694705
Catwoman (film),PATIENCE,1.5005196605040707,0.809329297437085
Nixon (film),NIXON,6.5390849195326295,7.343538158727037
Valkyrie (film),STAUFFENBERG,4.728237673746806,5.908313805718811
Slumdog Millionaire,JAMAL,5.022911062659791,6.10304783367136
25th Hour,MONTY,4.960744167441861,5.943886468173939
Mary Shelleys Frankenstein (film),VICTOR,4.437407715958839,5.055294999468382
Coriolanus (film),CORIOLANUS,2.7021702644228456,3.390599608512325
Brazil (1985 film),SAM,5.43284061149556,5.894988463814909
My Girl (film),VADA,3.7586021738145345,3.796023495950317
Chill Factor (film),MASON,2.9011077792375786,2.6871442911967867
Alien 3,RIPLEY,2.0745119489929156,2.297805731669834
Trainspotting (film),RENTON,2.24010541920612,3.6202231211535523
Gods and Monsters,WHALE,2.928880221207502,3.2974976118799577
An American Werewolf in Paris,ANDY,4.072605685575367,5.114976581893934
Thirteen Days (film),KENNY,3.348831624453057,4.304196373714549
Amadeus (film),MOZART,4.035711721864487,4.140182201579255
Invaders from Mars (1986 film),JIMMY,3.096460319414992,3.691925556805661
The Wild Bunch,PIKE,3.944960280124877,4.8480760238557385
Coraline (film),CORALINE,5.149540113291038,5.291342580511657
Ride the High Country,JUDD,3.2822408026209238,5.017232740650333
My Own Private Idaho,MIKE,3.477273151684891,4.250760545702828
48 Hrs.,CATES,5.23616429282436,6.249032595757822
Willard (2003 film),WILLARD,5.157882368641219,5.867271462515327
Mimic (film),SUSAN,4.565802904583351,5.60705158518467
Star Wars Episode I: The Phantom Menace,ANAKIN,4.114372469678006,5.852633536233639
To Sleep with Anger,HARRY,1.2582798489462788,0.10125456153506311
Shakespeare in Love,WILL,4.550452813540045,5.741656711699097
Pride & Prejudice (2005 film),ELIZABETH,3.6693996524195867,5.537936045954308
The Life of David Gale,BITSEY,2.804887644057749,2.63102456332969
Lost Souls (film),PETER,4.241366429488165,5.266651444612814
The Man Who Wasnt There (2001 film),ED,5.563486402641868,6.064187722204028
The Crow: City of Angels,ASHE,3.0428067391729687,4.47650970447239
The Anniversary Party,SALLY,2.2674985612878222,2.6441086118139694
Pirates of the Caribbean: Dead Mans Chest,JACK SPARROW,2.7392673145306827,1.5622717422029204
Zulu Dawn,CHELMSFORD,3.6663142889169067,5.089617802034786
Raiders of the Lost Ark,INDY,4.279807190213865,4.9324327181623575
The English Patient (film),ALMÁSY,2.442109672654671,1.9967223433856607
Signs (film),GRAHAM,2.772835384841403,3.4907384971170865
Adaptation (film),KAUFMAN,3.4807690852249213,4.194280786003647
ParaNorman,NORMAN,3.178118045405493,4.520077558414106
The Battle of Algiers,MATHIEU,2.478860313819249,1.5089165514503329
Get Carter,CARTER,4.83017859098088,4.960894912220209
Insidious (film),JOSH,2.857738033247041,2.732668161355553
Dumb and Dumber,LLOYD,3.95847085696279,4.799882838032708
A Walk to Remember,LANDON,3.6935220675065548,4.763130283001691
Cirque du Freak: The Vampires Assistant,DARREN,4.130434782608696,5.291098808416001
Reindeer Games,RUDY,3.44355987446289,4.642320245576855
Semi-Pro,JACKIE MOON,5.0557904307046115,6.408023921118618
St. Elmos Fire (film),LESLIE,1.846963562791969,1.2702783876987729
Happiness (1998 film),JOY,3.1725105750327005,3.9904865723956138
Public Enemies (2009 film),DILLINGER,7.783862472856411,8.519217060181408
The Time Machine (2002 film),ALEXANDER,4.1274753943457725,4.333811091812768
Mr. Smith Goes to Washington,JEFFERSON,4.541793034807362,5.535768717376536
Taking Sides (film),STEVE,2.6343422397525686,3.176793408574947
Rebecca (1940 film),I,3.250990819522746,4.299324783149578
My Best Friends Wedding,JULIANNE,4.040205824324781,4.745482737058789
Little Miss Sunshine,RICHARD,3.1394490521231893,4.033971057839991
Stagecoach (1939 film),CURLY,1.5586689214373737,0.6002879805399478
The Devils Advocate (1997 film),KEVIN,4.093793037795447,5.285482548496351
Body of Evidence (1993 film),DULANEY,3.229465567669167,4.247739246182915
Highlander (film),MACLEOD,4.804727017994363,5.164752804595374
Ninja Assassin,MIKA,3.8910461847856666,3.4761318645354478
Rear Window,JEFF,3.0235394895347607,3.528088135352341
Friday the 13th Part VI: Jason Lives,MEGAN,2.4557762529198963,1.3928456731843084
Nick of Time (film),GENE,3.441838198430547,4.314154844616259
The Company of Wolves,ROSALEEN,2.94428504615122,3.3314581727650063
X-Men (film),LOGAN,1.2643112669643757,0.5783784169756235
Bones (2001 film),PATRICK,1.653249626823344,0.7928301604521695
Terminator 2: Judgment Day,JOHN,3.0838356968215526,3.208569814594209
Ill Do Anything,MATT,4.287436330163071,5.166886640396343
Spanglish (film),JOHN,2.4668602410829457,3.005681744294107
The Book of Eli,ELI,3.580247415690999,4.305504606408785
Whiteout (2009 film),CARRIE,2.7517555060836734,3.815111229282246
Drag Me to Hell,STEPHANIE,4.390684943625228,4.801244382507556
Tin Cup,TIN CUP,3.33002575421981,4.640368578809832
The Empire Strikes Back,HAN,1.8359277393062436,0.9609483088038802
THX 1138,THX,2.5680034443636477,2.5069486341117067
Taking Lives (film),GRACE,3.132221385983247,3.6787018571962307
Gladiator (2000 film),MAXIMUS,2.4088652056408977,3.505713549127713
Oceans Twelve,DANNY,2.2453110823757236,2.612452999451747
Mean Streets,CHARLIE,4.369913066491384,5.223539420141051
Being John Malkovich,CRAIG,2.7034463676525418,2.5684881501108188
Halloween 4: The Return of Michael Myers,RACHEL,2.571725579273539,3.312043095623364
Serenity (film),MAL,3.1697866425324306,4.656400261349117
Shine (film),PARKES,0.7071067811865479,1.7218329227553915
Back to the Future,MARTY,5.095469205615532,6.035747892636049
I Am Sam,SAM,4.531117372721217,5.75332653092615
Gandhi (film),GANDHI,7.731168772807362,8.490907658905847
The Leopard Man,JERRY,2.410723325512761,1.229419198798883
The Transformers: The Movie,HOT ROD,4.151423364173024,5.2000563002032765
The Long Kiss Goodnight,CHARLY,2.713731947940201,2.6439832118085156
The Last Temptation of Christ (film),JESUS,5.696961356144373,6.4563392170399725
Saw (film),LAWRENCE,2.3717082451262845,3.0914602892257044
Army of Darkness,ASH,3.8716439087313534,4.400559340876604
El Mariachi,DOMINO,0.4743416490252569,-0.40090245320434154
Legion (2010 film),BOB,0.948093806960211,-0.022520603363863682
No Country for Old Men (film),MOSS,3.5870699955235663,4.014845573091661
Cars 2,MATER,4.151671163334345,4.93106500609079
Thunderheart,RAY,4.389411311534316,5.180594671827534
Casino (film),ACE,6.769275151517598,7.562294719029003
Alien (film),STANDARD,1.1798751048979272,2.4188315916278085
Arcade (film),ALEX,4.354175998911047,5.355740473377266
Bridesmaids (2011 film),ANNIE,5.796607502647011,6.875608194349504
Birthday Girl,JOHN,3.680607966083864,4.226577099551922
Up in the Air (2009 film),RYAN,4.857644340302101,5.21569650737095
The Informant!,WHITACRE,6.3837122273142635,7.513084663035996
Natural Born Killers,MICKEY,4.540463910788319,5.369614291794212
A Nightmare on Elm Street 3: Dream Warriors,NANCY,3.3127355952891553,4.5521617508432275
Killing Zoe,ERIC,3.013241134103561,3.722088782250656
Gamer (film),KABLE,4.216496905470956,5.210319458064177
Donnie Darko,DONNIE,3.7820181453494235,4.710248953685672
The Adventures of Buckaroo Banzai Across the 8th Dimension,BUCKAROO BANZAI,3.8610960435335473,5.862740773763
Fatal Instinct,NED,4.386033710610257,5.179736386860699
The Master (2012 film),FREDDIE,4.9090578544442,5.548897308670742
Red Planet (film),GALLAGHER,2.1046098310159738,3.3279095761374715
Cube (film),QUENTIN,0.8944271909999159,1.0
Peggy Sue Got Married,PEGGY,4.996647616971271,6.218379048661737
Youve Got Mail,KATHLEEN,4.1585761381657695,5.093278372901738
The Fisher King,JACK,4.517620254484819,5.095807160857479
Man Trouble,JOAN,4.051982592607017,4.245363957897785
The Back-up Plan,ZOE,3.247667587633312,4.204192918899432
Jaws (film),BRODY,3.5514050042904293,4.368163869875878
Hall Pass,RICK,3.7477865583012213,4.315187813377584
The Insider (film),LOWELL,5.807757425108909,6.8321393217596285
Twins (1988 film),VINCE,3.6949171086848915,4.18784051106383
Raging Bull,JAKE,3.6122916241658167,4.060313018113228
Moonstruck,LORETTA,4.729647472845233,5.658407180719952
Jurassic Park (film),GRANT,2.5930166618362307,3.986703499957971
The Blind Side (film),LEIGH ANNE,4.817277459048051,5.953023574577483
Machine Gun Preacher,SAM,5.140921687770457,6.009458442226703
Isle of the Dead (film),GENERAL,1.5419887346027925,2.477922932587753
Broadcast News (film),JANE,3.65388649496547,4.471575727488327
A.I. Artificial Intelligence,DAVID,4.606585543815814,5.69239262879629
Diner (film),BOOGIE,4.2412688990622325,5.592626850836224
Sugar & Spice,DIANE,3.905626729373762,2.8101186482388925
Fargo (film),MARGE,2.944093050380391,3.1523070240589965
Clue (film),WADSWORTH,1.953563476422063,3.764623034458596
Honeydripper (film),TY,3.5296248274652475,4.022675023684857
Cold Mountain (film),ADA,2.4821595661059264,2.053908721977317
Sphere (film),NORMAN,3.444732370208491,4.830076804928918
Superman (1978 film),LOIS,1.7238817250844785,0.9662052382056889
While She Was Out,CHUCKIE,1.1580832214028864,0.08265779977219018
Stigmata (film),KIERNAN,3.6261557527050283,4.428091513224469
Game 6,NICKY,4.942610362187471,5.311211247892894
Back to the Future Part III,Marty,3.297858111691636,4.4116261111022865
Pretty Woman,VIVIAN,3.4233773083202426,4.262437000506307
Little Nicky,NICKY,5.1324969945562735,6.459984499662668
Sherlock Holmes (2009 film),HOLMES,4.029359727568757,4.384982998402552
Return of the Jedi,HAN,2.4124330994869845,3.31500867754567
The African Queen (film),ALLNUT,4.300744397218133,4.957853767880804
Demolition Man (film),SPARTAN,3.192317836600455,3.8862810099672354
Youth in Revolt (film),NICK,4.607415232229868,5.5882345083124685
Jennifers Body,NEEDY,4.2098368456358495,4.848458868340236
Kundun,TENZIN GYATSO,5.273344967048949,5.550147173888267
Schindlers List,SCHINDLER,6.077242093275631,6.484201469883986
The Taking of Pelham One Two Three (1974 film),BLUE,5.673182325558875,7.642325321309545
U Turn (1997 film),BOBBY,3.775095561585472,4.315586324009257
Judge Dredd (film),DREDD,3.529866036184605,4.353489552518895
Crash (1996 film),JAMES,1.9044331628182156,2.711114012653687
Angel Eyes (film),SHARON,3.9487484132349704,4.23274104215343
When Harry Met Sally...,Harry,2.257880057925116,2.354785351636575
Kill Bill Volume 2,THE BRIDE,6.163575731321369,7.1119390650859025
Broken Arrow (1996 film),HALE,3.988220956423844,4.88440539446373
The Faculty,CASEY,1.656017363776053,2.110948486030123
Date Night,PHIL,4.835721408346978,5.861228040570763
How to Train Your Dragon (film),HICCUP,2.0069785042142736,3.323798831443016
500 Days of Summer,TOM,3.538764569555432,4.204388525649347
Jurassic Park III,GRANT,2.548123073358894,3.732742990719147
Autumn in New York (film),WILLS,3.8705818974802835,4.432485909488601
The Dark Knight (film),DENT,3.3623597491962443,2.492343029289282
Serial Mom,MOM,4.405172413793103,5.986286717798498
The Haunting (1999 film),NELL,2.716269316897606,3.4703501084115733
The Wild One,JOHNNY,3.594596195741726,4.315780818425495
The Shawshank Redemption,RED,3.724629677492975,4.864943327987572
"Lock, Stock and Two Smoking Barrels",EDDY,2.9279435279995787,3.931207465081793
American Pie (film),KEVIN,2.9491363150308807,3.114730404934433
Angels & Demons (film),LANGDON,3.6666666666666665,4.679412588982607
Austin Powers: The Spy Who Shagged Me,AUSTIN,4.0531103517784715,3.0770933812123458
Jaws 3-D,MIKE,3.97584901128393,4.672749110138305
Sounder (film),DAVID LEE,3.863481992805059,4.751990919934077
State and Main,JOE,3.5609803172485575,5.240582033152477
Lost in Space (film),WEST,2.5210496667868405,3.490377033429751
Phantasm (film),MIKE,1.8864844365675968,1.800773347631545
Six Degrees of Separation (film),OUISA,4.945404063416861,5.732742655058373
Commando (film),MATRIX,4.096786682207884,4.566621478924306
Scream (1996 film),SIDNEY,2.339823414130724,2.694599856519164
The Morgue,Randy,3.3867965041945522,4.363731108778824
Scream 2,SIDNEY,3.0964335277795874,3.4891810680097195
Collateral Damage (film),GORDY,5.62432072401258,6.131135574066284
Henry Fool,HENRY,2.761784495323865,3.476563577760483
Scary Movie 2,CINDY,2.6805336581150545,4.714135619643535
Silver Bullet (film),MARTY,2.578633484881217,2.8356570736152804
Godzilla (1998 film),NICK,4.575987242097898,5.8525604339302735
Final Destination (film),ALEX,5.540314544840148,6.601421539978316
"The Adventures of Priscilla, Queen of the Desert",BERNADETTE,2.4782896844457056,3.4568930161168256
Dracula (1979 film),LUCY,0.9078551168782434,0.33463396912526944
Fear and Loathing in Las Vegas (film),DUKE,5.471198372194795,6.068413742662666
Hero (1992 film),BERNIE,6.561627972541702,7.531219227353123
The Stone Tape,BROCK,2.0601200179089023,2.262160514639739
The Departed,COLIN,3.098522512481153,3.3498490228423763
The Woodsman,WALTER,3.470814252055509,4.852962737286877
The Thing (1982 film),MACREADY,1.7046180424305042,3.518442932985821
Hotel Rwanda,PAUL,6.027082409271935,6.610191216088463
Dark City (1998 film),BUMSTEAD,4.083697748559178,4.5259135719097445
Amelia (film),AMELIA,4.8451366675986485,6.544288340477605
Affliction (film),WADE,3.9725399905750467,4.736675978459627
Conan the Barbarian (2011 film),CONAN,3.5158902606617284,4.361960853608733
Its a Wonderful Life,GEORGE,6.454892662493701,7.450850889702429
Beginners,OLIVER,4.379500771448734,5.126852388012466
Tremors (film),VAL,1.7636594578631717,3.320422403323687
Indiana Jones and the Temple of Doom,INDIANA,2.2777777777777777,2.478213495218498
All the Kings Men (1949 film),WILLIE,3.9312269655344823,4.65639997459825
Star Trek V: The Final Frontier,KIRK,3.0777488116495912,4.099358338718641
The Piano,STEWART,1.7474081133220756,0.7948916183273632
Star Trek (film),KIRK,4.47784329226674,3.9560887191360394
Two for the Money (film),BRANDON,4.681912013041039,5.386931934613173
Terminator Salvation,MARCUS,4.011732361021028,4.836450758587156
Batman Begins,WAYNE,4.241496627479651,5.5879525784922
The Crying Game,FERGUS,2.1289851816493983,2.622761995198728
Gremlins 2: The New Batch,BILLY,4.7298148294217865,6.250824678535372
Tropic Thunder,SPEEDMAN,2.9488207075283306,3.797421218654404
The Man Who Knew Too Much (1956 film),BEN,4.094493081954743,4.2274408868708155
Stalag 17,SEFTON,1.4543998929078596,2.491302864374913
Storytelling (film),TOBY,2.7136021011998723,3.8354696970115025
The Messenger: The Story of Joan of Arc,JEANNE,4.648168299421738,5.815073270788088
Pineapple Express (film),DALE,3.9571256049789345,4.946549001147707
War Horse (film),ALBERT,4.871720042688635,5.581073562609107
X-Men Origins: Wolverine,LOGAN,3.784947531283563,4.468812081341135
Big Trouble in Little China,JACK BURTON,2.7050089040022964,3.03757091451424
The Usual Suspects,VERBAL,3.087935263163603,3.905688900278648
Escape from the Planet of the Apes,LEWIS,1.8659924198247366,1.9595917942265426
Capote (film),TRUMAN,4.2777956294550075,5.142915577399662
Good Will Hunting,WILL,3.215960472195659,3.941987073558902
Unbreakable (film),DAVID,4.100997661323621,4.37491612652944
Sideways,MILES,4.28728998286198,4.803449353156081
Yes Man (film),CARL,5.823902023520687,6.892850905463651
Starship Troopers (film),JOHNNY,5.203093363370874,6.796150274352751
The Bourne Identity (2002 film),BOURNE,4.474133950398301,5.284727165250856
Blade: Trinity,KING,3.775029211381936,4.883057244946493
Machete (film),ELEKTRA,3.22415709968302,3.87838813626381
Rambling Rose (film),DADDY,2.745001247200765,3.6860422076824677
Raising Arizona,HI,4.7776778531517605,5.076953109630218
Hellraiser III: Hell on Earth,JOEY,3.901632711958613,4.429536719653573
Midnight Cowboy,JOE,5.402476555271124,5.948426482130808
The Believer (film),DANNY,6.18570515035847,6.947552422558978
Man on the Moon (film),ANDY,6.1642845780550335,7.161382630419792
Cobb (film),COBB,4.214186853473472,4.442685925905333
The Blair Witch Project,Heather,2.797514424720941,2.995387585313148
Liar Liar,FLETCHER,6.343654019726251,7.010631205214268
The Jazz Singer,JACK,,
City of Joy (film),MAX,4.2102108135876115,4.8683159487951
Total Recall (1990 film),QUAID,4.946180183103861,6.235676515328087
The Big Lebowski,DUDE,6.545732788865171,7.2547706270615135
Hostage (film),TALLEY,5.890943756861222,6.2401618431773445
Gangs of New York,AMSTERDAM,4.2727595906664835,5.479546273412651
The Day the Earth Stood Still,KLAATU,4.37172103572862,4.786760603691358
Bruce Almighty,BRUCE,5.499580043243187,6.166816737497683
The Prophecy,DAGGETT,3.612212354831903,4.660447710642447
Citizen Kane,KANE,5.914119247795169,6.30563109568045
Nightbreed,LORI,2.9123260386646566,3.205246008726866
The Ploughmans Lunch,JAMES,4.241764380038344,4.872558374291223
Toy Story,WOODY,3.038194929883649,3.2299279825923586
Kramer vs. Kramer,TED,5.398820454951556,7.233550402217091
Shivers (film),ST. LUC,2.5099257997869118,2.7000681896145595
One Flew Over the Cuckoos Nest (film),MCMURPHY,3.8446094597254246,5.633132895014903
Shes Out of My League,KIRK,4.252871037950678,4.544637682377695
Bull Durham,ANNIE,2.3120661978392794,2.9629010291029223
Arthur (2011 film),ARTHUR,4.555955054365561,5.365622901821821
The French Connection (film),DOYLE,3.830766032798544,5.001739430377765
Burn After Reading,LINDA,2.877255427632412,2.9302948916926166
Mr. Brooks,MR. BROOKS,2.664036764777818,1.646462163249014
Blade Runner,DECKARD,4.231532072656957,4.858358848010564
Alien Nation (film),SYKES,4.020970136275583,4.717214378468706
Come See the Paradise,LILY,2.7314634261715063,1.8310603394594989
Melvin and Howard,MELVIN,5.349357514371843,5.659213097651373
Wind Chill (film),GIRL,2.765593926016196,3.539888024232823
The Apartment,BUD,3.875970460172016,4.573349959861402
Dogma (film),BETHANY,2.5524011875651387,3.2349138132312207
Croupier (film),JACK,3.662363899213408,4.588612403657903
Whos Your Daddy (film),TED,2.6555879272326504,3.0074271074114254
Bad Day at Black Rock,MACREEDY,2.5582355643228896,4.1315206020872335
The Ides of March (film),STEPHEN,2.2877594099704277,2.982366816389457
Barry Lyndon,RODERICK,5.81906655547204,6.070579563723795
The Matrix,NEO,3.268043660100013,5.030699514682287
"I, Robot (film)",SPOONER,4.36615672396887,5.080338877155093
Father of the Bride (1991 film),GEORGE,3.457053588273564,4.329671869706867
The Age of Innocence (1993 film),ARCHER,3.195366918016847,4.460202222280088
The Beach (film),RICHARD,3.77506802344707,4.230249974620619
Kung Fu Panda,PO,2.493646749576838,2.864997092429073
Warrior (2011 film),BRENDAN,2.5977407809457014,3.3800971107702744
Intolerable Cruelty,MILES,4.443260463653207,5.191051000015651
Lost in Translation (film),BOB,3.1879989413884338,3.653513164525817
The Things My Father Never Taught Me,MELVIN,1.732050807568877,1.7320508075688774
Code of Silence (film),EDDIE,4.826693453801442,5.5967896252672285
The Nightmare Before Christmas,JACK,3.768891807222045,4.72396357255607
The Patriot (2000 film),MARION,5.319379749761999,6.406604525892644
Pi (film),MAX,3.9387597335606883,4.3187699286921335
The Three Musketeers (1993 film),D'ARTAGNAN,2.122751023241849,2.921597174024668
