film,main_char,gender,top_topic
Warm Springs (film),eleanor,1.0,5
Double Indemnity (film),neff,0.0,1
Double Indemnity (film),phyllis,1.0,1
Double Indemnity (film),keyes,0.0,1
The Debt (2011 film),rachel,1.0,4
The Debt (2011 film),stephan,0.0,4
The Debt (2011 film),vogel,1.0,4
The Debt (2011 film),david,0.0,4
A Nightmare on Elm Street 5: The Dream Child,alice,1.0,4
A Nightmare on Elm Street 5: The Dream Child,mark,0.0,4
Jackie Brown (film),jackie,1.0,1
Jackie Brown (film),ordell,1.0,8
Jackie Brown (film),max,0.0,1
Jackie Brown (film),louis,1.0,1
Bachelor Party (1984 film),rick,0.0,1
Bachelor Party (1984 film),o'neill,0.0,3
Bachelor Party (1984 film),debbie,1.0,3
Save the Last Dance,sara,1.0,3
Save the Last Dance,patrick,0.0,4
Save the Last Dance,chenille,1.0,8
Tomorrow Never Dies,bond,0.0,4
Tomorrow Never Dies,sidney,1.0,4
Surrogates (film),greer,1.0,4
Surrogates (film),peters,0.0,4
Analyze This,ben,0.0,1
Analyze This,vitti,1.0,1
Bean (film),david,0.0,1
Bean (film),grierson,0.0,1
Bean (film),alison,1.0,1
House of 1000 Corpses,jerry,0.0,3
House of 1000 Corpses,bill,0.0,1
House of 1000 Corpses,denise,1.0,4
House of 1000 Corpses,mary,1.0,4
House of 1000 Corpses,baby,1.0,4
House of 1000 Corpses,mother,1.0,4
House of 1000 Corpses,capt. spaulding,0.0,8
House of 1000 Corpses,otis,0.0,4
House of 1000 Corpses,naish,0.0,4
Someone to Watch Over Me (film),mike,0.0,1
Someone to Watch Over Me (film),claire,1.0,1
Someone to Watch Over Me (film),ellie,1.0,1
Sweeney Todd: The Demon Barber of Fleet Street (2007 film),todd,0.0,4
Sweeney Todd: The Demon Barber of Fleet Street (2007 film),mrs. lovett,1.0,9
Being There,chance,1.0,9
Being There,eve,1.0,9
The Last Samurai,algren,1.0,5
The Last Samurai,katsumoto,1.0,5
Bad Teacher,elizabeth,1.0,3
Practical Magic,sally,1.0,1
Practical Magic,gillian,1.0,1
Practical Magic,aunt jet,1.0,1
Practical Magic,aunt frances,1.0,1
Hardcore (1979 film),jake,0.0,1
Hardcore (1979 film),niki,1.0,1
Life (1999 film),ray,0.0,1
Life (1999 film),claude,1.0,1
Under Fire (film),price,1.0,2
Under Fire (film),claire,1.0,4
Under Fire (film),alex,1.0,1
The Bridges of Madison County (film),francesca,1.0,1
The Bridges of Madison County (film),robert,0.0,1
Body Heat,racine,1.0,1
Body Heat,matty,1.0,1
New York Minute (film),drew,1.0,1
New York Minute (film),parker,0.0,1
His Girl Friday,hildy,1.0,1
His Girl Friday,burns,0.0,1
Margot at the Wedding,margot,1.0,1
Margot at the Wedding,pauline,0.0,1
Margot at the Wedding,claude,1.0,3
Margot at the Wedding,malcolm,0.0,1
The Flintstones (film),fred,0.0,4
The Flintstones (film),barney,0.0,8
Changeling (film),christine,1.0,1
Changeling (film),jones,0.0,6
Mission to Mars,mcconnell,0.0,4
Mission to Mars,woody,0.0,7
Mission to Mars,luke,0.0,4
Mission to Mars,terri,1.0,4
Mission to Mars,phil,0.0,7
Year One (film),zed,0.0,1
Year One (film),oh,1.0,4
Krull (film),colwyn,1.0,5
Krull (film),ergo,1.0,5
Krull (film),torquil,1.0,5
As Good as It Gets,melvin,1.0,1
As Good as It Gets,carol,1.0,1
As Good as It Gets,simon,0.0,1
Midnight Express (film),billy,0.0,4
Midnight Express (film),cut,1.0,4
Midnight Express (film),max,0.0,4
Martha Marcy May Marlene,martha,1.0,1
Martha Marcy May Marlene,lucy,1.0,3
Martha Marcy May Marlene,ted,0.0,1
Mighty Morphin Power Rangers: The Movie,ivan,0.0,5
Mighty Morphin Power Rangers: The Movie,tommy,0.0,7
Mighty Morphin Power Rangers: The Movie,kimberly,1.0,1
Mighty Morphin Power Rangers: The Movie,aisha,1.0,1
Mighty Morphin Power Rangers: The Movie,billy,0.0,7
Mighty Morphin Power Rangers: The Movie,rocky,0.0,7
Mighty Morphin Power Rangers: The Movie,alpha 5,0.0,7
Mighty Morphin Power Rangers: The Movie,mordant,1.0,1
Mighty Morphin Power Rangers: The Movie,adam,0.0,1
Mighty Morphin Power Rangers: The Movie,fred,0.0,1
Dawn of the Dead,peter,0.0,4
Dawn of the Dead,roger,0.0,4
Dawn of the Dead,steve,0.0,4
Dawn of the Dead,fran,1.0,4
L.A. Confidential (film),exley,0.0,4
L.A. Confidential (film),bud,1.0,6
L.A. Confidential (film),jack,0.0,6
L.A. Confidential (film),dudley,0.0,6
L.A. Confidential (film),lynn,1.0,1
Hannibal (film),starling,0.0,1
Hannibal (film),angle,0.0,5
Hannibal (film),pazzi,1.0,5
The Shining (film),jack,0.0,1
The Shining (film),wendy,1.0,1
The Shining (film),danny,1.0,1
The Shining (film),halloran,0.0,1
The Shining (film),ullman,1.0,1
Flightplan,kyle,0.0,4
Flightplan,carson,0.0,4
The Cooler,bernie,1.0,4
The Cooler,shelly,1.0,1
The Cooler,natalie,1.0,4
8mm (film),welles,0.0,3
Blood and Wine,alex,1.0,4
Blood and Wine,jason,0.0,4
Blood and Wine,gabriella,1.0,1
Blood and Wine,victor,0.0,4
Blood and Wine,suzanne,1.0,4
Willow (film),willow,0.0,1
Willow (film),raziel,0.0,5
Big (film),josh,0.0,1
Big (film),susan,1.0,1
Big (film),billy,0.0,1
Tristan & Isolde (film),isolde,1.0,5
Tristan & Isolde (film),tristan,1.0,5
Tristan & Isolde (film),marke,0.0,5
Tristan & Isolde (film),melot,1.0,5
Tristan & Isolde (film),king donnchadh,0.0,5
Plan 9 from Outer Space,lt. harper,0.0,1
Plan 9 from Outer Space,eros,0.0,7
Plan 9 from Outer Space,jeff,0.0,1
Plan 9 from Outer Space,col. edwards,0.0,1
Plan 9 from Outer Space,kelton,0.0,1
Plan 9 from Outer Space,larry,0.0,1
Plan 9 from Outer Space,paula,1.0,1
Plan 9 from Outer Space,ruler,1.0,7
Plan 9 from Outer Space,general roberts,0.0,7
Strange Days (film),lenny,0.0,1
Strange Days (film),mace,0.0,1
Go (1999 film),ronna,1.0,3
Go (1999 film),zack,0.0,3
Go (1999 film),adam,0.0,3
Go (1999 film),simon,0.0,3
Go (1999 film),marcus,0.0,3
Go (1999 film),claire,1.0,3
Go (1999 film),burke,0.0,3
Go (1999 film),gaines,0.0,3
Smashed (film),kate,1.0,1
Smashed (film),charlie,1.0,1
Beetlejuice,barbara,1.0,4
Beetlejuice,adam,0.0,4
Beetlejuice,lydia,1.0,1
Beetlejuice,delia,1.0,1
Beetlejuice,betelgeuse,0.0,4
Beetlejuice,charles,1.0,1
Beetlejuice,otho,1.0,4
Fletch (film),fletch,0.0,8
Carrie (1976 film),carrie,1.0,1
Carrie (1976 film),tommy,0.0,3
Carrie (1976 film),collins,1.0,1
Carrie (1976 film),margaret,1.0,5
Carrie (1976 film),sue,1.0,1
Carrie (1976 film),chris,0.0,3
Wall Street (1987 film),bud,1.0,6
Wall Street (1987 film),gekko,0.0,6
RKO 281,welles,0.0,4
RKO 281,mank,1.0,6
RKO 281,hearst,1.0,9
RKO 281,schaefer,1.0,6
RKO 281,marion,1.0,1
This Is Spinal Tap,david,0.0,1
This Is Spinal Tap,nigel,0.0,1
This Is Spinal Tap,ian,0.0,1
This Is Spinal Tap,derek,0.0,1
This Is Spinal Tap,marty,0.0,1
Count Dracula (1970 film),helsing,0.0,5
Count Dracula (1970 film),harker,0.0,5
Count Dracula (1970 film),dracula,0.0,5
Count Dracula (1970 film),mina,1.0,5
Count Dracula (1970 film),seward,0.0,5
Count Dracula (1970 film),morris,0.0,5
Almost Famous,william,0.0,3
Almost Famous,russell,0.0,3
Tin Men,tilley,0.0,1
Tin Men,bb,1.0,1
Tin Men,nora,1.0,1
Tin Men,sam,0.0,1
Shrek the Third,shrek,0.0,4
Shrek the Third,donkey,1.0,4
Shrek the Third,prince charming,1.0,4
Shrek the Third,artie,0.0,1
Shrek the Third,fiona,1.0,4
The Seventh Seal,knight,0.0,5
The Seventh Seal,jons,1.0,5
The Seventh Seal,mia,1.0,1
The Seventh Seal,death,0.0,1
The Seventh Seal,plog,1.0,1
The Rage: Carrie 2,rachel,1.0,4
The Rage: Carrie 2,jesse,0.0,3
The Rage: Carrie 2,mark,0.0,3
The Rage: Carrie 2,sue,1.0,4
Confidence (2003 film),jake,0.0,1
Mirrors (film),ben,0.0,4
Mirrors (film),amy,1.0,4
Friday the 13th (1980 film),alice,1.0,4
Friday the 13th (1980 film),bill,0.0,4
Friday the 13th (1980 film),marcie,1.0,4
Friday the 13th (1980 film),ned,0.0,4
Friday the 13th (1980 film),jack,0.0,4
Friday the 13th (1980 film),steve,0.0,4
Philadelphia (film),andrew,0.0,1
Philadelphia (film),joe,0.0,6
Death to Smoochy,sheldon,0.0,1
Death to Smoochy,randolph,0.0,1
Death to Smoochy,nora,1.0,1
Death to Smoochy,burke,0.0,1
Heavenly Creatures,pauline,0.0,1
Heavenly Creatures,juliet,1.0,9
Heavenly Creatures,honora,0.0,9
John Q,grimes,1.0,1
Watchmen (film),dan,0.0,4
Watchmen (film),laurie,0.0,1
Watchmen (film),rorschach,0.0,4
Watchmen (film),dr. manhattan,0.0,7
Watchmen (film),adrian,0.0,7
Pearl Harbor (film),rafe,1.0,2
Pearl Harbor (film),danny,1.0,4
Pearl Harbor (film),evelyn,1.0,4
Revolutionary Road (film),frank,0.0,1
Revolutionary Road (film),april,1.0,1
Unforgiven,munny,1.0,8
Unforgiven,the kid,0.0,8
Unforgiven,little bill,0.0,8
Unforgiven,ned,0.0,8
EDtv,ed,0.0,1
Boys on the Side,jane,1.0,1
Boys on the Side,robin,0.0,1
Boys on the Side,holly,0.0,1
Halloween: The Curse of Michael Myers,kara,1.0,1
Halloween: The Curse of Michael Myers,loomis,0.0,1
Halloween: The Curse of Michael Myers,tommy,0.0,1
Halloween: The Curse of Michael Myers,wynn,1.0,1
Halloween: The Curse of Michael Myers,john,0.0,1
Halloween: The Curse of Michael Myers,beth,1.0,1
Lara Croft: Tomb Raider,lara,1.0,1
Lara Croft: Tomb Raider,dodge,0.0,1
Catwoman (film),patience,1.0,1
Catwoman (film),lone,0.0,1
Catwoman (film),catwoman,1.0,1
Catwoman (film),laurel,1.0,1
Catwoman (film),edna,1.0,1
Catwoman (film),georges,0.0,1
Nixon (film),nixon,0.0,6
Valkyrie (film),stauffenberg,1.0,4
Valkyrie (film),olbricht,1.0,6
Slumdog Millionaire,jamal,0.0,4
Slumdog Millionaire,prem,0.0,6
Slumdog Millionaire,salim,0.0,4
25th Hour,monty,1.0,3
25th Hour,jakob,0.0,1
25th Hour,slattery,0.0,1
Mary Shelleys Frankenstein (film),victor,0.0,4
Mary Shelleys Frankenstein (film),creature,0.0,4
Mary Shelleys Frankenstein (film),elizabeth,1.0,4
Mary Shelleys Frankenstein (film),henry,0.0,4
Coriolanus (film),coriolanus,0.0,5
Coriolanus (film),aufidius,0.0,4
Coriolanus (film),brutus,0.0,5
Brazil (1985 film),sam,0.0,1
My Girl (film),vada,1.0,1
My Girl (film),shelly,1.0,1
My Girl (film),harry,0.0,1
My Girl (film),thomas j,0.0,1
Chill Factor (film),mason,1.0,8
Chill Factor (film),arlo,0.0,8
Chill Factor (film),brynner,0.0,1
Alien 3,ripley,0.0,1
Alien 3,dillon,1.0,4
Alien 3,clemens,1.0,1
Alien 3,aaron,0.0,1
Trainspotting (film),renton,0.0,1
Trainspotting (film),sick boy,0.0,1
Gods and Monsters,whale,0.0,4
Gods and Monsters,clay,1.0,4
An American Werewolf in Paris,andy,1.0,4
Thirteen Days (film),kenny,0.0,6
Thirteen Days (film),the president,0.0,6
Thirteen Days (film),bobby,0.0,6
Amadeus (film),mozart,1.0,9
Amadeus (film),salieri,0.0,9
Amadeus (film),constanze,1.0,9
Invaders from Mars (1986 film),jimmy,0.0,4
Invaders from Mars (1986 film),linda,1.0,4
Invaders from Mars (1986 film),dad,0.0,4
Invaders from Mars (1986 film),col. wilson,0.0,7
Invaders from Mars (1986 film),mom,1.0,3
The Wild Bunch,pike,0.0,2
The Wild Bunch,dutch,1.0,2
The Wild Bunch,change,0.0,4
The Wild Bunch,thornton,0.0,2
The Wild Bunch,angel,1.0,2
Coraline (film),coraline,1.0,4
Ride the High Country,judd,1.0,1
Ride the High Country,gil,1.0,1
Ride the High Country,heck,1.0,1
Ride the High Country,elsa,1.0,1
My Own Private Idaho,mike,0.0,1
My Own Private Idaho,scott,0.0,1
My Own Private Idaho,bob,0.0,1
48 Hrs.,cates,1.0,1
48 Hrs.,hammond,0.0,1
Willard (2003 film),willard,0.0,10
Willard (2003 film),mr. martin,0.0,4
Mimic (film),susan,1.0,4
Mimic (film),peter,0.0,4
Mimic (film),leonard,0.0,4
Star Wars Episode I: The Phantom Menace,anakin,0.0,10
Star Wars Episode I: The Phantom Menace,jar,1.0,10
Star Wars Episode I: The Phantom Menace,padme,1.0,10
To Sleep with Anger,harry,0.0,1
To Sleep with Anger,gideon,0.0,1
To Sleep with Anger,suzie,1.0,1
To Sleep with Anger,babe brother,0.0,1
To Sleep with Anger,linda,1.0,1
To Sleep with Anger,junior,1.0,1
Shakespeare in Love,will,0.0,5
Shakespeare in Love,viola,1.0,5
Shakespeare in Love,henslowe,0.0,5
Pride & Prejudice (2005 film),elizabeth,1.0,5
Pride & Prejudice (2005 film),darcy,1.0,5
Pride & Prejudice (2005 film),mrs bennet,1.0,5
The Life of David Gale,david,0.0,3
The Life of David Gale,zack,0.0,3
The Life of David Gale,constance,1.0,3
Lost Souls (film),peter,0.0,1
Lost Souls (film),maya,1.0,1
The Man Who Wasnt There (2001 film),ed,0.0,1
The Crow: City of Angels,ashe,0.0,4
The Crow: City of Angels,sarah,1.0,4
The Crow: City of Angels,judah,0.0,4
The Crow: City of Angels,curve,1.0,4
The Anniversary Party,sally,1.0,1
The Anniversary Party,joe,0.0,1
The Anniversary Party,monica,1.0,1
Pirates of the Caribbean: Dead Mans Chest,jack sparrow,0.0,4
Pirates of the Caribbean: Dead Mans Chest,will turner,0.0,4
Pirates of the Caribbean: Dead Mans Chest,elizabeth swann,1.0,5
Pirates of the Caribbean: Dead Mans Chest,gibbs,0.0,5
Zulu Dawn,chelmsford,0.0,5
Zulu Dawn,vereker,0.0,2
Zulu Dawn,durnford,0.0,5
Zulu Dawn,sgt. williams,1.0,2
Zulu Dawn,crealock,1.0,5
Raiders of the Lost Ark,indy,0.0,4
Raiders of the Lost Ark,marion,1.0,4
The English Patient (film),almásy,0.0,1
The English Patient (film),hana,1.0,1
The English Patient (film),katharine,1.0,1
The English Patient (film),the patient,1.0,1
The English Patient (film),caravaggio,0.0,1
The English Patient (film),kip,0.0,1
The English Patient (film),madox,0.0,1
Signs (film),graham,0.0,1
Signs (film),merrill,1.0,1
Signs (film),morgan,0.0,1
Adaptation (film),kaufman,0.0,1
Adaptation (film),orlean,1.0,1
Adaptation (film),laroche,0.0,1
Adaptation (film),donald,0.0,1
ParaNorman,norman,0.0,4
ParaNorman,neil,0.0,4
The Battle of Algiers,mathieu,1.0,9
The Battle of Algiers,ali,0.0,9
The Battle of Algiers,kader,0.0,9
Get Carter,carter,0.0,4
Insidious (film),josh,0.0,4
Insidious (film),renai,1.0,4
Insidious (film),elise,1.0,4
Dumb and Dumber,lloyd,1.0,1
Dumb and Dumber,harry,0.0,1
A Walk to Remember,landon,0.0,1
A Walk to Remember,jamie,1.0,1
Cirque du Freak: The Vampires Assistant,darren,0.0,4
Cirque du Freak: The Vampires Assistant,crepsley,0.0,4
Cirque du Freak: The Vampires Assistant,steve,0.0,4
Reindeer Games,rudy,1.0,4
Reindeer Games,gabriel,0.0,4
Reindeer Games,ashley,0.0,4
Semi-Pro,jackie moon,1.0,1
Semi-Pro,clarence,1.0,3
St. Elmos Fire (film),leslie,0.0,1
St. Elmos Fire (film),alec,0.0,1
St. Elmos Fire (film),kevin,0.0,1
St. Elmos Fire (film),billy,0.0,3
St. Elmos Fire (film),jules,0.0,1
St. Elmos Fire (film),kirbo,1.0,3
St. Elmos Fire (film),wendy,1.0,1
St. Elmos Fire (film),dale,0.0,1
Happiness (1998 film),joy,1.0,1
Happiness (1998 film),bill,0.0,1
Happiness (1998 film),trish,1.0,1
Happiness (1998 film),billy,0.0,1
Happiness (1998 film),allen,0.0,1
Happiness (1998 film),lenny,0.0,1
Happiness (1998 film),mona,0.0,1
Happiness (1998 film),helen,1.0,1
Happiness (1998 film),boris,0.0,1
Public Enemies (2009 film),dillinger,0.0,2
Public Enemies (2009 film),purvis,0.0,2
Public Enemies (2009 film),billie,1.0,1
The Time Machine (2002 film),alexander,0.0,1
Mr. Smith Goes to Washington,jefferson,0.0,1
Mr. Smith Goes to Washington,saunders,0.0,1
Mr. Smith Goes to Washington,paine,0.0,6
Taking Sides (film),steve,0.0,9
Taking Sides (film),furtwängler,1.0,5
Rebecca (1940 film),i,1.0,1
Rebecca (1940 film),maxim,1.0,1
My Best Friends Wedding,julianne,0.0,4
My Best Friends Wedding,michael,0.0,1
Little Miss Sunshine,richard,0.0,3
Little Miss Sunshine,sheryl,0.0,3
Little Miss Sunshine,frank,0.0,3
Little Miss Sunshine,olive,1.0,3
Stagecoach (1939 film),curly,1.0,8
Stagecoach (1939 film),doc,0.0,1
Stagecoach (1939 film),buck,0.0,8
Stagecoach (1939 film),ringo,0.0,1
Stagecoach (1939 film),gatewood,0.0,1
Stagecoach (1939 film),dallas,1.0,1
Stagecoach (1939 film),hatfield,1.0,5
Stagecoach (1939 film),lucy,1.0,1
The Devils Advocate (1997 film),kevin,0.0,1
The Devils Advocate (1997 film),milton,0.0,1
Body of Evidence (1993 film),dulaney,0.0,1
Body of Evidence (1993 film),cardenas,0.0,6
Body of Evidence (1993 film),rebecca,1.0,1
Highlander (film),macleod,0.0,4
Highlander (film),brenda,1.0,4
Ninja Assassin,mika,0.0,4
Ninja Assassin,maslow,0.0,4
Ninja Assassin,raizo,1.0,4
Rear Window,jeff,0.0,9
Rear Window,lisa,1.0,9
Friday the 13th Part VI: Jason Lives,megan,1.0,4
Friday the 13th Part VI: Jason Lives,tommy,0.0,4
Friday the 13th Part VI: Jason Lives,sheriff,0.0,4
Friday the 13th Part VI: Jason Lives,paula,1.0,1
Nick of Time (film),gene,0.0,6
Nick of Time (film),mr. smith,0.0,4
Nick of Time (film),huey,0.0,4
The Company of Wolves,rosaleen,1.0,4
The Company of Wolves,granny,1.0,9
The Company of Wolves,mother,1.0,4
The Company of Wolves,huntsman,0.0,4
X-Men (film),logan,0.0,10
X-Men (film),magneto,0.0,5
X-Men (film),jean,0.0,7
X-Men (film),xavier,1.0,1
X-Men (film),cyclops,0.0,1
X-Men (film),kelly,1.0,5
Bones (2001 film),patrick,0.0,4
Bones (2001 film),pearl,1.0,4
Bones (2001 film),bones,1.0,4
Bones (2001 film),jeremiah,0.0,1
Bones (2001 film),bill,0.0,4
Bones (2001 film),cinnabar,1.0,4
Bones (2001 film),maurice,1.0,4
Bones (2001 film),mack,1.0,8
Terminator 2: Judgment Day,john,0.0,1
Terminator 2: Judgment Day,terminator,1.0,7
Terminator 2: Judgment Day,sarah,1.0,1
Terminator 2: Judgment Day,dyson,0.0,1
Ill Do Anything,matt,0.0,1
Ill Do Anything,burke,0.0,1
Ill Do Anything,jeannie,1.0,1
Ill Do Anything,cathy,1.0,1
Spanglish (film),john,0.0,1
Spanglish (film),deborah,1.0,1
Spanglish (film),flor,1.0,1
The Book of Eli,eli,0.0,4
The Book of Eli,solara,1.0,4
The Book of Eli,carnegie,0.0,4
Whiteout (2009 film),carrie,1.0,4
Whiteout (2009 film),pryce,0.0,4
Drag Me to Hell,stephanie,1.0,4
Drag Me to Hell,ray,0.0,1
Tin Cup,tin cup,1.0,8
Tin Cup,molly,1.0,8
Tin Cup,romeo,0.0,8
The Empire Strikes Back,han,0.0,1
The Empire Strikes Back,luke,0.0,1
The Empire Strikes Back,leia,1.0,1
The Empire Strikes Back,lando,1.0,1
The Empire Strikes Back,vader,0.0,5
THX 1138,thx,0.0,4
THX 1138,sen,1.0,1
THX 1138,luh,1.0,4
THX 1138,close angle,0.0,4
THX 1138,srt,1.0,4
THX 1138,nin,1.0,4
THX 1138,voice,1.0,4
Taking Lives (film),grace,1.0,1
Taking Lives (film),costa,0.0,1
Gladiator (2000 film),maximus,0.0,5
Gladiator (2000 film),commodus,1.0,5
Gladiator (2000 film),lucilla,1.0,5
Gladiator (2000 film),proximo,0.0,5
Oceans Twelve,danny,1.0,1
Oceans Twelve,rusty,0.0,1
Oceans Twelve,isabel,0.0,3
Oceans Twelve,tess,1.0,1
Oceans Twelve,saul,0.0,1
Oceans Twelve,linus,0.0,1
Mean Streets,charlie,1.0,1
Mean Streets,johnny boy,0.0,1
Being John Malkovich,craig,0.0,3
Being John Malkovich,lotte,1.0,1
Being John Malkovich,maxine,1.0,3
Being John Malkovich,lester,0.0,3
Being John Malkovich,malkovich,0.0,3
Halloween 4: The Return of Michael Myers,rachel,1.0,4
Halloween 4: The Return of Michael Myers,loomis,0.0,1
Halloween 4: The Return of Michael Myers,meeker,0.0,4
Halloween 4: The Return of Michael Myers,jamie,1.0,1
Halloween 4: The Return of Michael Myers,brady,0.0,4
Serenity (film),mal,0.0,4
Serenity (film),the operative,0.0,4
Shine (film),parkes,0.0,9
Shine (film),katherine,1.0,9
Shine (film),suzie,1.0,9
Back to the Future,marty,0.0,4
Back to the Future,prof. brown,0.0,1
I Am Sam,sam,0.0,1
I Am Sam,rita,0.0,1
I Am Sam,lucy,1.0,1
Gandhi (film),gandhi,1.0,4
The Leopard Man,jerry,0.0,1
The Leopard Man,kiki,1.0,1
The Leopard Man,galbraith,0.0,1
The Transformers: The Movie,hot rod,0.0,1
The Transformers: The Movie,kup,1.0,7
The Transformers: The Movie,daniel,0.0,7
The Transformers: The Movie,ultra magnus,0.0,7
The Transformers: The Movie,galvatron,0.0,7
The Transformers: The Movie,megatron,0.0,7
The Transformers: The Movie,springer,0.0,1
The Transformers: The Movie,grimlock,0.0,4
The Long Kiss Goodnight,charly,1.0,4
The Long Kiss Goodnight,samantha,1.0,4
The Long Kiss Goodnight,timothy,0.0,4
The Last Temptation of Christ (film),jesus,0.0,5
Saw (film),lawrence,0.0,4
Saw (film),adam,0.0,4
Army of Darkness,ash,0.0,4
El Mariachi,domino,1.0,3
El Mariachi,mariachi,0.0,3
El Mariachi,azul,0.0,4
El Mariachi,mean dude #5,0.0,3
El Mariachi,moco,1.0,4
Legion (2010 film),bob,0.0,4
Legion (2010 film),charlie,1.0,4
Legion (2010 film),jeep,0.0,4
Legion (2010 film),kyle,0.0,4
Legion (2010 film),michael,0.0,4
Legion (2010 film),audrey,1.0,4
Legion (2010 film),percy,0.0,4
Legion (2010 film),sandra,1.0,4
No Country for Old Men (film),moss,0.0,4
No Country for Old Men (film),bell,1.0,2
No Country for Old Men (film),chigurh,0.0,4
No Country for Old Men (film),carla jean,1.0,1
No Country for Old Men (film),wells,1.0,1
No Country for Old Men (film),wendell,1.0,2
Cars 2,mater,1.0,1
Cars 2,mcqueen,1.0,1
Cars 2,finn,0.0,2
Cars 2,holley,0.0,2
Thunderheart,ray,0.0,4
Thunderheart,cooch,1.0,4
Thunderheart,crow horse,0.0,2
Casino (film),ace,1.0,1
Casino (film),nicky,0.0,8
Casino (film),ginger,1.0,1
Alien (film),standard,0.0,4
Alien (film),roby,0.0,4
Alien (film),hunter,0.0,4
Arcade (film),alex,1.0,1
Arcade (film),nick,0.0,1
Bridesmaids (2011 film),annie,1.0,1
Birthday Girl,john,0.0,4
Birthday Girl,nadia,1.0,4
Birthday Girl,yuri,1.0,3
Up in the Air (2009 film),ryan,0.0,1
Up in the Air (2009 film),natalie,1.0,1
The Informant!,whitacre,0.0,1
The Informant!,shepard,0.0,6
Natural Born Killers,mickey,1.0,4
Natural Born Killers,wayne,0.0,1
Natural Born Killers,mcclusky,0.0,1
Natural Born Killers,mallory,0.0,4
A Nightmare on Elm Street 3: Dream Warriors,nancy,1.0,4
A Nightmare on Elm Street 3: Dream Warriors,neil,0.0,4
A Nightmare on Elm Street 3: Dream Warriors,kristen,1.0,4
Killing Zoe,eric,0.0,2
Killing Zoe,zed,0.0,1
Gamer (film),kable,0.0,4
Gamer (film),simon,0.0,4
Donnie Darko,donnie,0.0,1
Donnie Darko,dr. thurman,1.0,1
The Adventures of Buckaroo Banzai Across the 8th Dimension,buckaroo banzai,1.0,1
The Adventures of Buckaroo Banzai Across the 8th Dimension,perfect tommy,1.0,1
The Adventures of Buckaroo Banzai Across the 8th Dimension,penny priddy,1.0,1
Westworld,scientist,0.0,7
Westworld,peter,0.0,1
Westworld,john,0.0,1
Fatal Instinct,ned,0.0,4
Fatal Instinct,lola,1.0,4
Fatal Instinct,lana,1.0,4
The Master (2012 film),freddie,0.0,1
The Master (2012 film),master,0.0,1
Red Planet (film),gallagher,0.0,4
Red Planet (film),bowman,0.0,7
Red Planet (film),burchenal,1.0,4
Cube (film),quentin,1.0,1
Cube (film),leaven,1.0,1
Cube (film),worth,1.0,1
Cube (film),holloway,1.0,1
Peggy Sue Got Married,peggy,1.0,1
Peggy Sue Got Married,charlie,1.0,1
Youve Got Mail,kathleen,1.0,3
Youve Got Mail,joe,0.0,1
The Fisher King,jack,0.0,1
The Fisher King,parry,0.0,4
The Fisher King,anne,1.0,1
Man Trouble,joan,1.0,1
Man Trouble,harry,0.0,1
The Back-up Plan,zoe,1.0,1
The Back-up Plan,stan,0.0,1
Jaws (film),brody,0.0,1
Jaws (film),hooper,0.0,1
Hall Pass,rick,0.0,3
Hall Pass,fred,0.0,3
The Insider (film),lowell,0.0,6
The Insider (film),wigand,0.0,6
Twins (1988 film),vince,0.0,1
Twins (1988 film),julius,0.0,3
Raging Bull,jake,0.0,8
Raging Bull,joey,0.0,8
Raging Bull,vickie,1.0,1
Moonstruck,loretta,1.0,1
Moonstruck,ronny,0.0,1
Moonstruck,rose,1.0,1
Moonstruck,mr. johnny,0.0,1
Jurassic Park (film),grant,0.0,1
Jurassic Park (film),ellie,1.0,1
Jurassic Park (film),hammond,0.0,1
Jurassic Park (film),malcolm,0.0,1
Jurassic Park (film),tim,0.0,1
Jurassic Park (film),lex,0.0,1
The Blind Side (film),leigh anne,1.0,3
The Blind Side (film),michael,0.0,3
The Blind Side (film),sean,0.0,3
Machine Gun Preacher,sam,0.0,4
Isle of the Dead (film),general,0.0,5
Isle of the Dead (film),oliver,0.0,1
Isle of the Dead (film),cathy,1.0,1
Isle of the Dead (film),albrecht,1.0,5
Isle of the Dead (film),thea,1.0,1
Broadcast News (film),jane,1.0,1
Broadcast News (film),tom,0.0,1
Broadcast News (film),aaron,0.0,1
A.I. Artificial Intelligence,david,0.0,1
A.I. Artificial Intelligence,monica,1.0,1
A.I. Artificial Intelligence,henry,0.0,1
A.I. Artificial Intelligence,joe,0.0,1
Diner (film),boogie,0.0,1
Diner (film),eddie,1.0,3
Diner (film),billy,0.0,3
Diner (film),beth,1.0,1
Sugar & Spice,diane,1.0,1
Sugar & Spice,kansas,1.0,3
Sugar & Spice,lisa,1.0,3
Sugar & Spice,jack,0.0,3
Fargo (film),marge,1.0,1
Fargo (film),jerry,0.0,8
Fargo (film),carl,0.0,8
Clue (film),wadsworth,0.0,4
Clue (film),mustard,1.0,1
Clue (film),scarlet,1.0,3
Clue (film),green,1.0,3
Honeydripper (film),ty,0.0,8
Honeydripper (film),maceo,0.0,8
Honeydripper (film),sonny,0.0,8
Cold Mountain (film),ada,1.0,4
Cold Mountain (film),inman,0.0,4
Cold Mountain (film),ruby,1.0,4
Cold Mountain (film),teague,0.0,4
Sphere (film),norman,0.0,1
Sphere (film),beth,1.0,1
Sphere (film),barnes,0.0,7
Sphere (film),harry,0.0,1
