film,main_char,gender,top_topic
Sphere (film),norman,0.0,6
Sphere (film),beth,1.0,6
Sphere (film),barnes,0.0,6
Sphere (film),harry,0.0,6
Sphere (film),ted,0.0,6
Superman (1978 film),lois,1.0,8
Superman (1978 film),luthor,0.0,3
Superman (1978 film),superman,0.0,8
Superman (1978 film),clark,0.0,8
Superman (1978 film),eve,1.0,25
While She Was Out,chuckie,1.0,25
While She Was Out,della,1.0,25
Stigmata (film),kiernan,0.0,25
Stigmata (film),frankie,0.0,25
Stigmata (film),cardinal houseman,0.0,22
Game 6,nicky,0.0,8
Back to the Future Part III,marty,0.0,6
Back to the Future Part III,doc,0.0,3
Back to the Future Part III,scene,0.0,21
Pretty Woman,vivian,0.0,8
Pretty Woman,edward,0.0,8
Little Nicky,nicky,0.0,25
Little Nicky,adrian,0.0,6
Sherlock Holmes (2009 film),holmes,0.0,25
Sherlock Holmes (2009 film),watson,0.0,25
Return of the Jedi,han,0.0,12
Return of the Jedi,luke,0.0,12
Return of the Jedi,leia,1.0,12
Return of the Jedi,vader,0.0,12
Return of the Jedi,lando,1.0,12
Return of the Jedi,emperor,1.0,12
The African Queen (film),allnut,1.0,9
The African Queen (film),rose,1.0,9
Demolition Man (film),spartan,0.0,25
Demolition Man (film),huxley,0.0,3
Demolition Man (film),phoenix,1.0,25
Youth in Revolt (film),nick,0.0,25
Jennifers Body,needy,0.0,25
Jennifers Body,jennifer,1.0,25
Jennifers Body,chip,1.0,25
Kundun,tenzin gyatso,1.0,20
Schindlers List,schindler,0.0,8
The Taking of Pelham One Two Three (1974 film),blue,1.0,8
The Taking of Pelham One Two Three (1974 film),prescott,0.0,17
The Taking of Pelham One Two Three (1974 film),radio,0.0,6
The Taking of Pelham One Two Three (1974 film),green,1.0,6
U Turn (1997 film),bobby,0.0,6
U Turn (1997 film),grace,1.0,6
Judge Dredd (film),dredd,0.0,25
Judge Dredd (film),hershey,1.0,6
Judge Dredd (film),rico,1.0,3
Judge Dredd (film),fergie,1.0,25
Judge Dredd (film),griffin,1.0,3
Crash (1996 film),james,0.0,19
Crash (1996 film),catherine,1.0,19
Crash (1996 film),vaughan,0.0,19
Crash (1996 film),helen,1.0,19
Angel Eyes (film),sharon,1.0,6
Angel Eyes (film),catch,1.0,6
When Harry Met Sally...,harry,0.0,6
When Harry Met Sally...,sally,1.0,9
Kill Bill Volume 2,the bride,1.0,3
Kill Bill Volume 2,bill,0.0,9
Broken Arrow (1996 film),hale,0.0,10
Broken Arrow (1996 film),deakins,1.0,10
Broken Arrow (1996 film),terry,0.0,10
The Faculty,casey,0.0,6
The Faculty,zeke,0.0,3
The Faculty,stan,0.0,6
The Faculty,stokely,0.0,23
The Faculty,delilah,1.0,5
The Faculty,mary-beth,1.0,6
The Faculty,drake,1.0,6
Date Night,phil,0.0,6
Date Night,clara,1.0,6
How to Train Your Dragon (film),hiccup,1.0,13
How to Train Your Dragon (film),stoick,1.0,25
500 Days of Summer,tom,0.0,6
500 Days of Summer,summer,1.0,6
Jurassic Park III,grant,0.0,25
Jurassic Park III,paul,0.0,25
Jurassic Park III,amanda,0.0,25
Jurassic Park III,billy,0.0,25
Jurassic Park III,eric,0.0,25
Autumn in New York (film),wills,0.0,8
Autumn in New York (film),charlotte,1.0,8
The Dark Knight (film),dent,0.0,8
The Dark Knight (film),gordon,0.0,25
The Dark Knight (film),the joker,0.0,25
The Dark Knight (film),wayne,0.0,8
The Dark Knight (film),batman,0.0,25
The Dark Knight (film),rachel,1.0,8
The Dark Knight (film),fox,1.0,8
The Dark Knight (film),alfred,0.0,8
Serial Mom,mom,1.0,8
Serial Mom,chip,1.0,6
Serial Mom,dad,0.0,9
The Haunting (1999 film),nell,1.0,25
The Haunting (1999 film),marrow,1.0,25
The Haunting (1999 film),theo,1.0,25
The Haunting (1999 film),luke,0.0,25
The Wild One,johnny,0.0,8
The Wild One,kathie,1.0,8
The Wild One,medium shot,1.0,8
The Wild One,another angle,0.0,8
The Wild One,harry,0.0,9
The Wild One,chino,0.0,8
The Wild One,singer,1.0,9
The Shawshank Redemption,red,1.0,25
The Shawshank Redemption,andy,1.0,3
"Lock, Stock and Two Smoking Barrels",eddy,0.0,17
"Lock, Stock and Two Smoking Barrels",tom,0.0,17
"Lock, Stock and Two Smoking Barrels",dog,0.0,23
"Lock, Stock and Two Smoking Barrels",hatchet,0.0,9
"Lock, Stock and Two Smoking Barrels",soap,1.0,9
"Lock, Stock and Two Smoking Barrels",bacon,1.0,6
"Lock, Stock and Two Smoking Barrels",big chris,0.0,9
"Lock, Stock and Two Smoking Barrels",winston,0.0,9
"Lock, Stock and Two Smoking Barrels",plank,1.0,25
American Pie (film),kevin,0.0,6
American Pie (film),jim,0.0,6
American Pie (film),oz,1.0,6
American Pie (film),vicky,1.0,6
Angels & Demons (film),langdon,0.0,25
Angels & Demons (film),vittoria,1.0,25
Angels & Demons (film),camerlengo,1.0,25
Angels & Demons (film),rocher,1.0,3
Austin Powers: The Spy Who Shagged Me,austin,1.0,16
Austin Powers: The Spy Who Shagged Me,dr. evil,0.0,16
Austin Powers: The Spy Who Shagged Me,felicity,1.0,5
Jaws 3-D,mike,0.0,6
Jaws 3-D,kathryn,1.0,6
Jaws 3-D,philip,0.0,9
Sounder (film),david lee,0.0,2
Sounder (film),nathan lee,0.0,2
Sounder (film),rebecca,1.0,9
Sounder (film),camille,1.0,9
State and Main,joe,0.0,8
State and Main,walt,1.0,6
State and Main,ann,1.0,8
State and Main,marty,0.0,6
State and Main,doug,0.0,17
Lost in Space (film),west,0.0,6
Lost in Space (film),john,0.0,12
Lost in Space (film),smith,0.0,3
Lost in Space (film),will,0.0,3
Lost in Space (film),maureen,1.0,3
Lost in Space (film),penny,1.0,6
Phantasm (film),mike,0.0,6
Phantasm (film),jody,1.0,6
Phantasm (film),reggie,1.0,6
Six Degrees of Separation (film),flan,1.0,8
Six Degrees of Separation (film),paul,0.0,9
Commando (film),matrix,0.0,25
Commando (film),a85,1.0,25
Commando (film),cindy,1.0,19
Scream (1996 film),sidney,1.0,6
Scream (1996 film),billy,0.0,6
Scream (1996 film),tatum,0.0,6
Scream (1996 film),man,0.0,6
Scream (1996 film),stu,0.0,6
Scream (1996 film),dewey,0.0,6
Scream (1996 film),casey,0.0,6
Scream (1996 film),gale,0.0,6
Scream (1996 film),randy,0.0,3
The Morgue,randy,0.0,6
The Morgue,titus,0.0,6
The Morgue,pierre,0.0,25
The Morgue,lloyd,1.0,25
The Morgue,stamp,1.0,6
Scream 2,sidney,1.0,25
Scream 2,gale,0.0,6
Scream 2,dewey,0.0,8
Scream 2,derek,0.0,6
Scream 2,hallie,1.0,8
Scream 2,cici,1.0,6
Scream 2,mickey,1.0,25
Scream 2,man's voice,0.0,6
Collateral Damage (film),gordy,1.0,25
Henry Fool,henry,0.0,8
Henry Fool,simon,0.0,8
Henry Fool,fay,0.0,8
Scary Movie 2,cindy,1.0,6
Scary Movie 2,dwight,0.0,6
Scary Movie 2,buddy,0.0,6
Scary Movie 2,professor,0.0,6
Silver Bullet (film),marty,0.0,6
Silver Bullet (film),uncle al,0.0,9
Silver Bullet (film),jane,1.0,9
Godzilla (1998 film),nick,0.0,10
Godzilla (1998 film),audrey,1.0,8
Godzilla (1998 film),raymond,0.0,10
Godzilla (1998 film),major hicks,0.0,10
Godzilla (1998 film),animal,1.0,10
Final Destination (film),alex,1.0,6
Final Destination (film),clear,1.0,6
"The Adventures of Priscilla, Queen of the Desert",bernadette,1.0,6
"The Adventures of Priscilla, Queen of the Desert",tick,0.0,9
"The Adventures of Priscilla, Queen of the Desert",bob,0.0,6
"The Adventures of Priscilla, Queen of the Desert",adam,0.0,9
"The Adventures of Priscilla, Queen of the Desert",felicia,1.0,9
Dracula (1979 film),lucy,1.0,9
Dracula (1979 film),harker,0.0,22
Dracula (1979 film),dracula,0.0,22
Dracula (1979 film),seward,0.0,22
Dracula (1979 film),helsing,0.0,22
Fear and Loathing in Las Vegas (film),duke,1.0,3
Fear and Loathing in Las Vegas (film),gonzo,0.0,23
Hero (1992 film),bernie,1.0,6
Hero (1992 film),gale,0.0,17
Hero (1992 film),bubber,0.0,6
The Stone Tape,brock,0.0,18
The Stone Tape,jill,1.0,18
The Stone Tape,collinson,0.0,18
The Departed,colin,0.0,11
The Departed,billy,0.0,11
The Departed,costello,0.0,23
The Woodsman,walter,0.0,8
The Woodsman,vicki,1.0,8
The Thing (1982 film),macready,0.0,25
The Thing (1982 film),childs,1.0,25
The Thing (1982 film),garry,0.0,10
Hotel Rwanda,paul,0.0,20
Dark City (1998 film),bumstead,1.0,8
Dark City (1998 film),walker,0.0,25
Dark City (1998 film),schreber,0.0,25
Amelia (film),amelia,1.0,8
Amelia (film),george,0.0,9
Affliction (film),wade,0.0,6
Conan the Barbarian (2011 film),conan,0.0,25
Conan the Barbarian (2011 film),tamara,1.0,25
Its a Wonderful Life,george,0.0,9
Beginners,oliver,0.0,8
Beginners,hal,0.0,8
Beginners,anna,1.0,8
Tremors (film),val,1.0,25
Tremors (film),earl,0.0,25
Tremors (film),rhonda,0.0,25
Indiana Jones and the Temple of Doom,indiana,0.0,13
Indiana Jones and the Temple of Doom,willie,0.0,13
All the Kings Men (1949 film),willie,0.0,9
All the Kings Men (1949 film),jack,0.0,9
Star Trek V: The Final Frontier,kirk,0.0,12
Star Trek V: The Final Frontier,spock,0.0,12
The Piano,stewart,0.0,9
The Piano,baines,1.0,9
The Piano,flora,1.0,9
The Piano,aunt morag,1.0,9
Star Trek (film),kirk,0.0,12
Star Trek (film),spock,0.0,3
Star Trek (film),spock prime,0.0,3
Two for the Money (film),brandon,0.0,17
Two for the Money (film),walter,0.0,17
Two for the Money (film),toni,1.0,6
Terminator Salvation,marcus,0.0,25
Terminator Salvation,blair,0.0,25
Batman Begins,wayne,0.0,25
Batman Begins,rachel,1.0,25
Batman Begins,alfred,0.0,25
Batman Begins,batman,0.0,25
Batman Begins,gordon,0.0,8
The Crying Game,fergus,0.0,9
The Crying Game,dil,1.0,9
The Crying Game,jody,1.0,6
Gremlins 2: The New Batch,billy,0.0,6
Gremlins 2: The New Batch,clamp,0.0,17
Gremlins 2: The New Batch,kate,1.0,8
Tropic Thunder,speedman,1.0,15
Tropic Thunder,sandusky,1.0,6
Tropic Thunder,lazarus,0.0,15
Tropic Thunder,portnoy,1.0,6
Tropic Thunder,damien,0.0,6
Tropic Thunder,four leaf,1.0,25
The Man Who Knew Too Much (1956 film),ben,0.0,9
The Man Who Knew Too Much (1956 film),jo,1.0,9
Stalag 17,sefton,0.0,6
Stalag 17,harry,0.0,24
Stalag 17,schultz,0.0,24
Stalag 17,price,1.0,6
Stalag 17,duke,1.0,24
Storytelling (film),toby,0.0,3
Storytelling (film),scooby,0.0,6
Storytelling (film),mikey,0.0,6
Storytelling (film),marty,0.0,6
Storytelling (film),vi,1.0,9
Storytelling (film),fern,1.0,9
Storytelling (film),consuelo,1.0,9
Storytelling (film),mr scott,0.0,3
Storytelling (film),pam,1.0,6
The Messenger: The Story of Joan of Arc,jeanne,1.0,22
Pineapple Express (film),dale,0.0,6
Pineapple Express (film),saul,0.0,23
War Horse (film),albert,0.0,25
War Horse (film),grandfather,0.0,8
War Horse (film),geordie,0.0,25
War Horse (film),emilie,1.0,9
War Horse (film),captain nicholls,0.0,24
War Horse (film),dad,0.0,9
War Horse (film),peter,0.0,25
X-Men Origins: Wolverine,logan,0.0,25
X-Men Origins: Wolverine,stryker,0.0,25
X-Men Origins: Wolverine,kayla,1.0,25
Big Trouble in Little China,jack burton,0.0,7
Big Trouble in Little China,wang chi,1.0,7
The Usual Suspects,verbal,0.0,11
The Usual Suspects,keaton,1.0,6
The Usual Suspects,hockney,0.0,23
Escape from the Planet of the Apes,lewis,0.0,8
Escape from the Planet of the Apes,zira,1.0,25
Escape from the Planet of the Apes,colonel,0.0,8
Escape from the Planet of the Apes,cornelius,0.0,25
Escape from the Planet of the Apes,milo,0.0,3
Capote (film),truman,0.0,8
Capote (film),perry,0.0,8
Good Will Hunting,will,0.0,6
Good Will Hunting,sean,0.0,6
Good Will Hunting,lambeau,0.0,3
Good Will Hunting,chuckie,1.0,6
Good Will Hunting,skylar,1.0,6
Unbreakable (film),david,0.0,6
Unbreakable (film),elijah,0.0,3
Unbreakable (film),megan,1.0,6
Sideways,miles,0.0,6
Sideways,jack,0.0,6
Yes Man (film),carl,0.0,6
Starship Troopers (film),johnny,0.0,6
Starship Troopers (film),carmen,1.0,6
The Bourne Identity (2002 film),bourne,0.0,6
The Bourne Identity (2002 film),marie,1.0,6
The Bourne Identity (2002 film),conklin,0.0,6
Blade: Trinity,king,0.0,25
Blade: Trinity,blade,0.0,25
Blade: Trinity,danica,1.0,25
Blade: Trinity,abigail,1.0,25
Blade: Trinity,drake,1.0,25
Blade: Trinity,vance,0.0,3
Machete (film),elektra,1.0,25
Machete (film),machete,0.0,19
Machete (film),benz,1.0,8
Machete (film),luz,1.0,19
Rambling Rose (film),daddy,1.0,9
Rambling Rose (film),rose,1.0,9
Rambling Rose (film),mother,1.0,9
Rambling Rose (film),buddy,0.0,9
Raising Arizona,hi,1.0,6
Raising Arizona,ed,0.0,8
Raising Arizona,voice over,0.0,25
Raising Arizona,gale,0.0,25
Raising Arizona,nathan,0.0,8
Hellraiser III: Hell on Earth,joey,0.0,25
Hellraiser III: Hell on Earth,terri,1.0,6
Hellraiser III: Hell on Earth,jp,1.0,25
Midnight Cowboy,joe,0.0,6
Midnight Cowboy,ratso,0.0,23
The Believer (film),danny,1.0,8
Man on the Moon (film),andy,1.0,6
Man on the Moon (film),george,0.0,6
Cobb (film),cobb,0.0,8
Cobb (film),stump,0.0,3
The Blair Witch Project,heather,1.0,6
The Blair Witch Project,mike,0.0,6
The Blair Witch Project,josh,0.0,6
Liar Liar,fletcher,0.0,9
City of Joy (film),max,0.0,6
City of Joy (film),joan,1.0,9
Total Recall (1990 film),quaid,0.0,25
The Big Lebowski,dude,0.0,23
The Big Lebowski,walter,0.0,23
Hostage (film),talley,1.0,6
Hostage (film),dennis,0.0,6
Gangs of New York,amsterdam,1.0,8
Gangs of New York,jenny,1.0,25
Gangs of New York,bill the butcher,0.0,20
Gangs of New York,johnny,0.0,25
The Day the Earth Stood Still,klaatu,0.0,3
The Day the Earth Stood Still,helen,1.0,9
The Day the Earth Stood Still,bobby,0.0,8
Bruce Almighty,bruce,0.0,6
Bruce Almighty,grace,1.0,6
The Prophecy,daggett,0.0,25
The Prophecy,katherine,1.0,25
The Prophecy,gabriel,0.0,25
Citizen Kane,kane,0.0,9
Citizen Kane,leland,0.0,9
Citizen Kane,susan,1.0,9
Citizen Kane,bernstein,0.0,9
Nightbreed,lori,1.0,25
Nightbreed,boone,0.0,25
Nightbreed,decker,1.0,25
Nightbreed,narcisse,1.0,25
Nightbreed,joyce,1.0,25
The Ploughmans Lunch,james,0.0,8
The Ploughmans Lunch,susan,1.0,8
The Ploughmans Lunch,jeremy,0.0,17
Toy Story,woody,0.0,6
Toy Story,buzz,0.0,12
Kramer vs. Kramer,ted,0.0,6
Kramer vs. Kramer,billy,0.0,8
Shivers (film),st. luc,0.0,8
Shivers (film),rollo,0.0,25
Shivers (film),tudor,1.0,25
Shivers (film),janine,1.0,25
Shivers (film),forsythe,0.0,8
One Flew Over the Cuckoos Nest (film),mcmurphy,1.0,2
One Flew Over the Cuckoos Nest (film),big nurse,1.0,9
Shes Out of My League,kirk,0.0,6
Shes Out of My League,stainer,0.0,23
Shes Out of My League,molly,1.0,6
Bull Durham,annie,1.0,6
Bull Durham,crash,0.0,6
Bull Durham,nuke,1.0,6
Arthur (2011 film),arthur,0.0,5
Arthur (2011 film),naomi,1.0,5
The French Connection (film),doyle,1.0,6
The French Connection (film),russo,0.0,6
Burn After Reading,linda,1.0,6
Burn After Reading,harry,0.0,19
Burn After Reading,osbourne,0.0,8
Burn After Reading,chad,0.0,6
Burn After Reading,katie,1.0,18
Mr. Brooks,mr. brooks,1.0,9
Mr. Brooks,detective atwood,0.0,6
Mr. Brooks,mr. smith,0.0,6
Mr. Brooks,marshall,0.0,9
Blade Runner,deckard,0.0,8
Blade Runner,batty,0.0,25
Blade Runner,rachael,1.0,8
Blade Runner,sebastian,0.0,8
Alien Nation (film),sykes,0.0,6
Alien Nation (film),jetson,0.0,3
Come See the Paradise,lily,1.0,9
Come See the Paradise,jack,0.0,6
Come See the Paradise,charlie,1.0,9
Melvin and Howard,melvin,1.0,9
Melvin and Howard,lynda,1.0,9
Wind Chill (film),girl,1.0,25
Wind Chill (film),guy,0.0,19
The Apartment,bud,1.0,9
The Apartment,fran,1.0,9
The Apartment,sheldrake,0.0,9
Dogma (film),bethany,1.0,6
Dogma (film),jay,0.0,23
Dogma (film),rufus,0.0,9
Dogma (film),bartleby,0.0,3
Dogma (film),loki,0.0,6
Dogma (film),serendipity,1.0,15
Croupier (film),jack,0.0,8
Croupier (film),jack's voice,1.0,8
Whos Your Daddy (film),ted,0.0,5
Bad Day at Black Rock,smith,0.0,9
Bad Day at Black Rock,doc,0.0,8
The Ides of March (film),stephen,0.0,6
The Ides of March (film),gov. morris,0.0,17
The Ides of March (film),molly,1.0,6
Barry Lyndon,roderick,0.0,22
The Matrix,neo,0.0,25
The Matrix,morpheus,0.0,25
The Matrix,trinity,0.0,25
The Matrix,agent smith,0.0,25
The Matrix,tank,0.0,25
The Matrix,cypher,1.0,25
"I, Robot (film)",spooner,0.0,25
"I, Robot (film)",calvin,1.0,3
Father of the Bride (1991 film),george,0.0,6
Father of the Bride (1991 film),nina,1.0,6
Father of the Bride (1991 film),annie,1.0,6
The Age of Innocence (1993 film),archer,0.0,8
The Age of Innocence (1993 film),ellen,1.0,22
The Beach (film),richard,0.0,25
Kung Fu Panda,po,0.0,13
Kung Fu Panda,shifu,0.0,13
Warrior (2011 film),brendan,0.0,6
Warrior (2011 film),paddy,1.0,6
Warrior (2011 film),callen,1.0,15
Warrior (2011 film),tommy,0.0,6
Warrior (2011 film),frank,0.0,6
Warrior (2011 film),sheridan,0.0,15
Intolerable Cruelty,miles,0.0,8
Intolerable Cruelty,marylin,1.0,9
Lost in Translation (film),bob,0.0,8
Lost in Translation (film),charlotte,1.0,5
The Things My Father Never Taught Me,melvin,1.0,8
Code of Silence (film),eddie,1.0,8
The Nightmare Before Christmas,jack,0.0,14
The Nightmare Before Christmas,sally,1.0,5
The Nightmare Before Christmas,mayor,0.0,9
The Patriot (2000 film),marion,1.0,9
The Patriot (2000 film),gabriel,0.0,20
Pi (film),max,0.0,25
The Three Musketeers (1993 film),athos,0.0,22
The Three Musketeers (1993 film),porthos,0.0,22
The Three Musketeers (1993 film),richelieu,1.0,22
The Three Musketeers (1993 film),aramis,1.0,22
The Three Musketeers (1993 film),milady,1.0,25
